cruise,cast,niskin,niskin_other_method,station,date_time_utc_sampling,date_time_utc_start,date_time_utc_end,latitude,longitude,depth,temperature_sampling,incubation_tank,temperature_incubation_avg,temperature_incubation_std,T0_TF,dilution,nutrient_treatment,light_level,replicate_bottle,replicate_chl,filter_size,vol_filtered,vol_extracted,Fs,r,fo,fa,blank,blank_acid,fo_blank,fa_blank,fo_fa,chl,phaeo,iode_quality_flag,nearest_station,distance
en608,1',11-12-13-14',NA',L1,2018-01-31 19:44:59+00:00,2018-01-31 21:00:00+00:00,2018-02-01 21:30:00+00:00,41.19641,-70.877725,2.84375,2.3088,1,5.0187593220339,1.22481221649958,TF,dil,N,65%,b,a,>10&<200,151,6,1.393,2.13,42.7,22,0.513,0.513,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en608,1',11-12-13-14',NA',L1,2018-01-31 19:44:59+00:00,2018-01-31 21:00:00+00:00,2018-02-01 21:30:00+00:00,41.19641,-70.877725,2.84375,2.3088,1,5.0187593220339,1.22481221649958,TF,dil,N,65%,b,b,>10&<200,151,6,1.393,2.13,33.6,17,0.513,0.513,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en608,1',11-12-13-14',NA',L1,2018-01-31 19:44:59+00:00,2018-01-31 21:00:00+00:00,2018-02-01 21:30:00+00:00,41.19641,-70.877725,2.84375,2.3088,1,5.0187593220339,1.22481221649958,TF,dil,N,65%,b,c,>10&<200,151,6,1.393,2.13,32.8,16.8,0.513,0.513,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en608,1',11-12-13-14',NA',L1,2018-01-31 19:44:59+00:00,2018-01-31 21:00:00+00:00,2018-02-01 21:30:00+00:00,41.19641,-70.877725,2.84375,2.3088,1,5.0187593220339,1.22481221649958,TF,wsw,N,65%,a,a,>10&<200,151,6,1.393,2.13,114,56.8,0.513,0.513,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en608,1',11-12-13-14',NA',L1,2018-01-31 19:44:59+00:00,2018-01-31 21:00:00+00:00,2018-02-01 21:30:00+00:00,41.19641,-70.877725,2.84375,2.3088,1,5.0187593220339,1.22481221649958,TF,wsw,N,65%,a,b,>10&<200,151,6,1.393,2.13,124,59.6,0.513,0.513,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en608,1',11-12-13-14',NA',L1,2018-01-31 19:44:59+00:00,2018-01-31 21:00:00+00:00,2018-02-01 21:30:00+00:00,41.19641,-70.877725,2.84375,2.3088,1,5.0187593220339,1.22481221649958,TF,wsw,N,65%,a,c,>10&<200,151,6,1.393,2.13,NaN,NaN,0.513,0.513,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en608,1',11-12-13-14',NA',L1,2018-01-31 19:44:59+00:00,2018-01-31 21:00:00+00:00,2018-02-01 21:30:00+00:00,41.19641,-70.877725,2.84375,2.3088,1,5.0187593220339,1.22481221649958,TF,wsw,N,65%,b,a,>10&<200,151,6,1.393,2.13,118,61.9,0.513,0.513,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en608,1',11-12-13-14',NA',L1,2018-01-31 19:44:59+00:00,2018-01-31 21:00:00+00:00,2018-02-01 21:30:00+00:00,41.19641,-70.877725,2.84375,2.3088,1,5.0187593220339,1.22481221649958,TF,wsw,N,65%,b,b,>10&<200,151,6,1.393,2.13,121,60.8,0.513,0.513,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en608,1',11-12-13-14',NA',L1,2018-01-31 19:44:59+00:00,2018-01-31 21:00:00+00:00,2018-02-01 21:30:00+00:00,41.19641,-70.877725,2.84375,2.3088,1,5.0187593220339,1.22481221649958,TF,wsw,N,65%,b,c,>10&<200,151,6,1.393,2.13,68.3,55.2,0.513,0.513,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en608,5',17-18-19-20',NA',L3,2018-02-01 09:33:26+00:00,2018-02-01 11:00:00+00:00,2018-02-02 11:00:00+00:00,40.8559225,-70.884435,3.1295,4.8702,1,6.83629411764706,1.04770705657111,T0,dil,NA,NA,NA,a,>0&<200,151,6,1.393,2.13,18,11.4,0.501,0.501,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
