DateTimeHOBO_UTC,Temp_Inc,Light_Inc,,,,,
2/5/2020 15:44,6.6,"6,100", , , , , 
2/5/2020 15:49,6.65,"5,494", , , , , 
2/5/2020 15:54,6.73,"6,582", , , , , 
2/5/2020 15:59,6.73,"6,467", , , , , 
2/5/2020 16:04,6.9,"9,004", , , , , 
2/5/2020 16:09,6.9,"8,701", , , , , 
2/5/2020 16:14,7.08,"12,165", , , , , 
2/5/2020 16:19,7.16,"10,962", , , , , 
2/5/2020 16:24,6.9,"6,508", , , , , 
2/5/2020 16:29,6.9,"7,398", , , , , 
2/5/2020 16:34,6.86,"7,329", , , , , 
2/5/2020 16:39,6.95,"8,146", , , , , 
2/5/2020 16:44,6.99,"8,005", , , , , 
2/5/2020 16:49,7.08,"8,102", , , , , 
2/5/2020 16:54,7.33,"13,988", , , , , 
2/5/2020 16:59,7.42,"11,392", , , , , 
2/5/2020 17:04,7.5,"13,020", , , , , 
2/5/2020 17:09,7.42,"10,033", , , , , 
2/5/2020 17:14,7.33,"8,558", , , , , 
2/5/2020 17:19,7.63,"13,010", , , , , 
2/5/2020 17:24,7.68,"11,766", , , , , 
2/5/2020 17:29,7.63,"9,569", , , , , 
2/5/2020 17:34,7.72,"10,701", , , , , 
2/5/2020 17:39,7.68,"9,459", , , , , 
2/5/2020 17:44,7.63,"9,183", , , , , 
2/5/2020 17:49,7.55,"8,673", , , , , 
2/5/2020 17:54,7.59,"7,916", , , , , 
2/5/2020 17:59,7.5,"6,879", , , , , 
2/5/2020 18:04,7.5,"6,231", , , , , 
2/5/2020 18:09,7.55,"6,257", , , , , 
2/5/2020 18:14,7.5,"5,338", , , , , 
2/5/2020 18:19,7.5,"4,360", , , , , 
2/5/2020 18:24,7.42,"3,805", , , , , 
2/5/2020 18:29,7.38,"4,189", , , , , 
2/5/2020 18:34,7.33,"4,028", , , , , 
2/5/2020 18:39,7.33,"4,714", , , , , 
2/5/2020 18:44,7.42,"6,300", , , , , 
2/5/2020 18:49,7.42,"5,268", , , , , 
2/5/2020 18:54,7.33,"5,226", , , , , 
2/5/2020 18:59,7.33,"5,594", , , , , 
2/5/2020 19:04,7.33,"4,730", , , , , 
2/5/2020 19:09,7.25,"5,396", , , , , 
2/5/2020 19:14,7.29,"4,428", , , , , 
2/5/2020 19:19,7.25,"3,816", , , , , 
2/5/2020 19:24,7.2,"4,470", , , , , 
2/5/2020 19:29,7.2,"4,086", , , , , 
2/5/2020 19:34,7.08,"3,799", , , , , 
2/5/2020 19:39,7.03,"3,958", , , , , 
2/5/2020 19:44,6.99,"3,937", , , , , 
2/5/2020 19:49,6.99,"3,845", , , , , 
2/5/2020 19:54,6.99,"3,050", , , , , 
2/5/2020 19:59,6.9,"3,075", , , , , 
2/5/2020 20:04,6.9,"3,552", , , , , 
2/5/2020 20:09,6.78,"2,365", , , , , 
2/5/2020 20:14,6.78,"2,035", , , , , 
2/5/2020 20:19,6.78,"1,536", , , , , 
2/5/2020 20:24,6.65,"1,315", , , , , 
2/5/2020 20:29,6.6,"1,364", , , , , 
2/5/2020 20:34,6.6,"1,240", , , , , 
2/5/2020 20:39,6.6,"1,082", , , , , 
2/5/2020 20:44,6.6,"1,141", , , , , 
2/5/2020 20:49,6.56,"1,107", , , , , 
2/5/2020 20:54,6.56,"1,079", , , , , 
2/5/2020 20:59,6.56,915, , , , , 
2/5/2020 21:04,6.52,794, , , , , 
2/5/2020 21:09,6.52,733, , , , , 
2/5/2020 21:14,6.56,509, , , , , 
2/5/2020 21:19,6.52,471, , , , , 
2/5/2020 21:24,6.6,445, , , , , 
2/5/2020 21:29,6.6,350, , , , , 
2/5/2020 21:34,6.6,318, , , , , 
2/5/2020 21:39,6.6,305, , , , , 
2/5/2020 21:44,6.6,275, , , , , 
2/5/2020 21:49,6.65,142, , , , , 
2/5/2020 21:54,6.6,113, , , , , 
2/5/2020 21:59,6.6,79, , , , , 
2/5/2020 22:04,6.6,38, , , , , 
2/5/2020 22:09,6.6,28, , , , , 
2/5/2020 22:14,6.65,14, , , , , 
2/5/2020 22:19,6.56,6, , , , , 
2/5/2020 22:24,6.6,3, , , , , 
2/5/2020 22:29,6.6,2, , , , , 
2/5/2020 22:34,6.6,2, , , , , 
2/5/2020 22:39,6.6,1, , , , , 
2/5/2020 22:44,6.65,1, , , , , 
2/5/2020 22:49,6.6,1, , , , , 
2/5/2020 22:54,6.65,1, , , , , 
2/5/2020 22:59,6.6,0, , , , , 
2/5/2020 23:04,6.65,0, , , , , 
2/5/2020 23:09,6.69,0, , , , , 
2/5/2020 23:14,6.73,0, , , , , 
2/5/2020 23:19,6.73,0, , , , , 
2/5/2020 23:24,6.82,0, , , , , 
2/5/2020 23:29,6.86,0, , , , , 
2/5/2020 23:34,6.82,0, , , , , 
2/5/2020 23:39,6.82,0, , , , , 
2/5/2020 23:44,6.9,0, , , , , 
2/5/2020 23:49,6.9,0, , , , , 
2/5/2020 23:54,6.99,0, , , , , 
2/5/2020 23:59,7.03,0, , , , , 
2/6/2020 0:04,6.99,0, , , , , 
2/6/2020 0:09,6.99,0, , , , , 
2/6/2020 0:14,6.99,0, , , , , 
2/6/2020 0:19,6.95,0, , , , , 
2/6/2020 0:24,7.03,0, , , , , 
2/6/2020 0:29,7.08,0, , , , , 
2/6/2020 0:34,7.08,0, , , , , 
2/6/2020 0:39,7.08,0, , , , , 
2/6/2020 0:44,6.99,0, , , , , 
2/6/2020 0:49,7.03,0, , , , , 
2/6/2020 0:54,7.08,0, , , , , 
2/6/2020 0:59,7.12,0, , , , , 
2/6/2020 1:04,7.12,0, , , , , 
2/6/2020 1:09,7.16,0, , , , , 
2/6/2020 1:14,7.16,0, , , , , 
2/6/2020 1:19,7.2,0, , , , , 
2/6/2020 1:24,7.16,0, , , , , 
2/6/2020 1:29,7.25,0, , , , , 
2/6/2020 1:34,7.29,0, , , , , 
2/6/2020 1:39,7.33,0, , , , , 
2/6/2020 1:44,7.42,0, , , , , 
2/6/2020 1:49,7.55,0, , , , , 
2/6/2020 1:54,7.68,0, , , , , 
2/6/2020 1:59,7.76,0, , , , , 
2/6/2020 2:04,7.89,0, , , , , 
2/6/2020 2:09,8.02,0, , , , , 
2/6/2020 2:14,8.32,0, , , , , 
2/6/2020 2:19,8.53,0, , , , , 
2/6/2020 2:24,8.62,0, , , , , 
2/6/2020 2:29,8.75,0, , , , , 
2/6/2020 2:34,8.96,0, , , , , 
2/6/2020 2:39,9.14,0, , , , , 
2/6/2020 2:44,9.26,0, , , , , 
2/6/2020 2:49,9.39,0, , , , , 
2/6/2020 2:54,9.48,0, , , , , 
2/6/2020 2:59,9.61,0, , , , , 
2/6/2020 3:04,9.69,0, , , , , 
2/6/2020 3:09,9.78,0, , , , , 
2/6/2020 3:14,9.65,0, , , , , 
2/6/2020 3:19,9.61,0, , , , , 
2/6/2020 3:24,9.69,0, , , , , 
2/6/2020 3:29,9.65,0, , , , , 
2/6/2020 3:34,9.61,0, , , , , 
2/6/2020 3:39,9.65,0, , , , , 
2/6/2020 3:44,9.61,0, , , , , 
2/6/2020 3:49,9.65,0, , , , , 
2/6/2020 3:54,9.74,0, , , , , 
2/6/2020 3:59,9.69,0, , , , , 
2/6/2020 4:04,9.74,0, , , , , 
2/6/2020 4:09,9.65,0, , , , , 
2/6/2020 4:14,9.69,0, , , , , 
2/6/2020 4:19,9.65,0, , , , , 
2/6/2020 4:24,9.65,0, , , , , 
2/6/2020 4:29,9.56,0, , , , , 
2/6/2020 4:34,9.56,0, , , , , 
2/6/2020 4:39,9.48,0, , , , , 
2/6/2020 4:44,9.48,0, , , , , 
2/6/2020 4:49,9.44,0, , , , , 
2/6/2020 4:54,9.44,0, , , , , 
2/6/2020 4:59,9.39,0, , , , , 
2/6/2020 5:04,9.31,0, , , , , 
2/6/2020 5:09,9.31,0, , , , , 
2/6/2020 5:14,9.22,0, , , , , 
2/6/2020 5:19,9.14,0, , , , , 
2/6/2020 5:24,9.09,0, , , , , 
2/6/2020 5:29,9.01,0, , , , , 
2/6/2020 5:34,9.05,0, , , , , 
2/6/2020 5:39,8.96,0, , , , , 
2/6/2020 5:44,8.96,0, , , , , 
2/6/2020 5:49,8.92,0, , , , , 
2/6/2020 5:54,8.88,0, , , , , 
2/6/2020 5:59,8.79,0, , , , , 
2/6/2020 6:04,8.66,0, , , , , 
2/6/2020 6:09,8.66,0, , , , , 
2/6/2020 6:14,8.62,0, , , , , 
2/6/2020 6:19,8.53,0, , , , , 
2/6/2020 6:24,8.49,0, , , , , 
2/6/2020 6:29,8.49,0, , , , , 
2/6/2020 6:34,8.45,0, , , , , 
2/6/2020 6:39,8.41,0, , , , , 
2/6/2020 6:44,8.32,0, , , , , 
2/6/2020 6:49,8.32,0, , , , , 
2/6/2020 6:54,8.23,0, , , , , 
2/6/2020 6:59,8.19,0, , , , , 
2/6/2020 7:04,8.23,0, , , , , 
2/6/2020 7:09,8.19,0, , , , , 
2/6/2020 7:14,8.15,0, , , , , 
2/6/2020 7:19,8.15,0, , , , , 
2/6/2020 7:24,8.06,0, , , , , 
2/6/2020 7:29,8.06,0, , , , , 
2/6/2020 7:34,8.06,0, , , , , 
2/6/2020 7:39,8.02,0, , , , , 
2/6/2020 7:44,7.93,0, , , , , 
2/6/2020 7:49,7.93,0, , , , , 
2/6/2020 7:54,7.89,0, , , , , 
2/6/2020 7:59,7.93,0, , , , , 
2/6/2020 8:04,7.85,0, , , , , 
2/6/2020 8:09,7.85,0, , , , , 
2/6/2020 8:14,7.89,0, , , , , 
2/6/2020 8:19,7.81,0, , , , , 
2/6/2020 8:24,7.81,0, , , , , 
2/6/2020 8:29,7.76,0, , , , , 
2/6/2020 8:34,7.76,0, , , , , 
2/6/2020 8:39,7.76,0, , , , , 
2/6/2020 8:44,7.72,0, , , , , 
2/6/2020 8:49,7.63,0, , , , , 
2/6/2020 8:54,7.59,0, , , , , 
2/6/2020 8:59,7.5,0, , , , , 
2/6/2020 9:04,7.46,0, , , , , 
2/6/2020 9:09,7.38,0, , , , , 
2/6/2020 9:14,7.38,0, , , , , 
2/6/2020 9:19,7.33,0, , , , , 
2/6/2020 9:24,7.25,0, , , , , 
2/6/2020 9:29,7.2,0, , , , , 
2/6/2020 9:34,7.2,0, , , , , 
2/6/2020 9:39,7.08,0, , , , , 
2/6/2020 9:44,7.08,0, , , , , 
2/6/2020 9:49,6.99,0, , , , , 
2/6/2020 9:54,6.95,0, , , , , 
2/6/2020 9:59,6.86,0, , , , , 
2/6/2020 10:04,6.86,0, , , , , 
2/6/2020 10:09,6.82,0, , , , , 
2/6/2020 10:14,6.86,0, , , , , 
2/6/2020 10:19,6.86,0, , , , , 
2/6/2020 10:24,6.82,0, , , , , 
2/6/2020 10:29,6.78,0, , , , , 
2/6/2020 10:34,6.69,1, , , , , 
2/6/2020 10:39,6.69,0, , , , , 
2/6/2020 10:44,6.65,0, , , , , 
2/6/2020 10:49,6.6,0, , , , , 
2/6/2020 10:54,6.56,0, , , , , 
2/6/2020 10:59,6.56,0, , , , , 
2/6/2020 11:04,6.56,0, , , , , 
2/6/2020 11:09,6.56,0, , , , , 
2/6/2020 11:14,6.52,0, , , , , 
2/6/2020 11:19,6.52,1, , , , , 
2/6/2020 11:24,6.48,0, , , , , 
2/6/2020 11:29,6.48,0, , , , , 
2/6/2020 11:34,6.43,0, , , , , 
2/6/2020 11:39,6.43,1, , , , , 
2/6/2020 11:44,6.43,1, , , , , 
2/6/2020 11:49,6.43,1, , , , , 
2/6/2020 11:54,6.39,2, , , , , 
2/6/2020 11:59,6.43,1, , , , , 
2/6/2020 12:04,6.39,1, , , , , 
2/6/2020 12:09,6.35,3, , , , , 
2/6/2020 12:14,6.35,6, , , , , 
2/6/2020 12:19,6.3,592, , , , , 
2/6/2020 12:24,6.39,392, , , , , 
2/6/2020 12:29,6.35,325, , , , , 
2/6/2020 12:34,6.26,425, , , , , 
2/6/2020 12:39,6.3,571, , , , , 
2/6/2020 12:44,6.3,528, , , , , 
2/6/2020 12:49,6.35,542, , , , , 
2/6/2020 12:54,6.3,678, , , , , 
2/6/2020 12:59,6.35,568, , , , , 
2/6/2020 13:04,6.35,675, , , , , 
2/6/2020 13:09,6.39,"1,013", , , , , 
2/6/2020 13:14,6.43,"1,112", , , , , 
2/6/2020 13:19,6.48,"1,379", , , , , 
2/6/2020 13:24,6.43,"1,502", , , , , 
2/6/2020 13:29,6.43,"1,447", , , , , 
2/6/2020 13:34,6.52,"1,956", , , , , 
2/6/2020 13:39,6.52,"2,223", , , , , 
2/6/2020 13:44,6.52,"1,829", , , , , 
2/6/2020 13:49,6.56,"2,348", , , , , 
2/6/2020 13:54,6.6,"2,483", , , , , 
2/6/2020 13:59,6.6,"2,516", , , , , 
2/6/2020 14:04,6.6,"2,106", , , , , 
2/6/2020 14:09,6.6,"2,214", , , , , 
2/6/2020 14:14,6.52,"1,578", , , , , 
2/6/2020 14:19,6.56,"1,524", , , , , 
2/6/2020 14:24,6.6,"2,894", , , , , 
2/6/2020 14:29,6.69,"2,664", , , , , 
2/6/2020 14:34,6.65,"1,842", , , , , 
2/6/2020 14:39,6.69,"1,996", , , , , 
2/6/2020 14:44,6.65,"2,077", , , , , 
2/6/2020 14:49,6.65,"2,177", , , , , 
2/6/2020 14:54,6.65,"2,597", , , , , 
2/6/2020 14:59,6.65,"1,961", , , , , 
2/6/2020 15:04,6.6,"2,807", , , , , 
2/6/2020 15:09,6.56,"2,767", , , , , 
2/6/2020 15:14,6.56,"1,852", , , , , 
2/6/2020 15:19,6.56,"4,090", , , , , 
2/6/2020 15:24,6.56,"2,067", , , , , 
2/6/2020 15:29,6.48,"1,618", , , , , 
2/6/2020 15:34,6.48,"1,911", , , , , 
2/6/2020 15:39,6.52,"2,188", , , , , 
2/6/2020 15:44,6.48,"3,060", , , , , 
2/6/2020 15:49,6.56,"2,899", , , , , 
2/6/2020 15:54,6.52,"3,877", , , , , 
2/6/2020 15:59,6.52,"4,636", , , , , 
2/6/2020 16:04,6.65,"8,379", , , , , 
2/6/2020 16:09,6.69,"8,090", , , , , 
2/6/2020 16:14,6.6,"4,730", , , , , 
2/6/2020 16:19,6.6,"6,182", , , , , 
2/6/2020 16:24,6.65,"6,193", , , , , 
2/6/2020 16:29,6.56,"3,796", , , , , 
2/6/2020 16:34,6.52,"3,291", , , , , 
2/6/2020 16:39,6.48,"3,465", , , , , 
2/6/2020 16:44,6.39,"3,741", , , , , 
2/6/2020 16:49,6.39,"5,233", , , , , 
2/6/2020 16:54,6.48,"6,269", , , , , 
2/6/2020 16:59,6.43,"5,714", , , , , 
2/6/2020 17:04,6.48,"6,697", , , , , 
2/6/2020 17:09,6.6,"9,590", , , , , 
2/6/2020 17:14,6.48,"7,844", , , , , 
2/6/2020 17:19,6.48,"6,838", , , , , 
2/6/2020 17:24,6.52,"8,205", , , , , 
2/6/2020 17:29,6.43,"5,798", , , , , 
2/6/2020 17:34,6.3,"4,920", , , , , 
2/6/2020 17:39,6.35,"5,158", , , , , 
2/6/2020 17:44,6.26,"4,708", , , , , 
2/6/2020 17:49,11.49,43, , , , , 
2/6/2020 17:54,16.51,263, , , , , 
