cruise,cast,niskin,niskin_other_method,station,date_time_utc_sampling,date_time_utc_start,date_time_utc_end,latitude,longitude,depth,temperature_sampling,incubation_tank,temperature_incubation_avg,temperature_incubation_std,T0_TF,dilution,nutrient_treatment,light_level,replicate_bottle,replicate_chl,filter_size,vol_filtered,vol_extracted,Fs,r,fo,fa,blank,blank_acid,fo_blank,fa_blank,fo_fa,chl,phaeo,iode_quality_flag,nearest_station,distance
en627,3',8-10-11',NA',L1,2019-02-01 21:55:07+00:00,2019-02-01 23:10:00+00:00,2019-02-02 23:25:00+00:00,41.1984733333333,-70.8796366666667,2.13966666666667,3.82443333333333,NaN,NaN,NaN,TF,wsw,N,15%,a,a,>0&<200,152,6,0.324655349,2.154519162,306,175,2.07,2.135,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en627,3',8-10-11',NA',L1,2019-02-01 21:55:07+00:00,2019-02-01 23:10:00+00:00,2019-02-02 23:25:00+00:00,41.1984733333333,-70.8796366666667,2.13966666666667,3.82443333333333,NaN,NaN,NaN,TF,wsw,N,15%,a,b,>0&<200,152,6,0.324655349,2.154519162,293,156,2.07,2.135,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en627,3',8-10-11',NA',L1,2019-02-01 21:55:07+00:00,2019-02-01 23:10:00+00:00,2019-02-02 23:25:00+00:00,41.1984733333333,-70.8796366666667,2.13966666666667,3.82443333333333,NaN,NaN,NaN,TF,wsw,N,15%,a,c,>0&<200,152,6,0.324655349,2.154519162,287,168,2.07,2.135,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en627,3',8-10-11',NA',L1,2019-02-01 21:55:07+00:00,2019-02-01 23:10:00+00:00,2019-02-02 23:25:00+00:00,41.1984733333333,-70.8796366666667,2.13966666666667,3.82443333333333,NaN,NaN,NaN,TF,wsw,N,15%,b,a,>0&<200,152,6,0.324655349,2.154519162,291,170,2.07,2.135,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en627,3',8-10-11',NA',L1,2019-02-01 21:55:07+00:00,2019-02-01 23:10:00+00:00,2019-02-02 23:25:00+00:00,41.1984733333333,-70.8796366666667,2.13966666666667,3.82443333333333,NaN,NaN,NaN,TF,wsw,N,15%,b,b,>0&<200,152,6,0.324655349,2.154519162,285,175,2.07,2.135,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en627,3',8-10-11',NA',L1,2019-02-01 21:55:07+00:00,2019-02-01 23:10:00+00:00,2019-02-02 23:25:00+00:00,41.1984733333333,-70.8796366666667,2.13966666666667,3.82443333333333,NaN,NaN,NaN,TF,wsw,N,15%,b,c,>0&<200,152,6,0.324655349,2.154519162,268,168,2.07,2.135,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en627,3',8-10-11',NA',L1,2019-02-01 21:55:07+00:00,2019-02-01 23:10:00+00:00,2019-02-02 23:25:00+00:00,41.1984733333333,-70.8796366666667,2.13966666666667,3.82443333333333,NaN,NaN,NaN,TF,dil,N,15%,a,a,>10&<200,152,6,0.324655349,2.154519162,34.5,18,2.07,2.135,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en627,3',8-10-11',NA',L1,2019-02-01 21:55:07+00:00,2019-02-01 23:10:00+00:00,2019-02-02 23:25:00+00:00,41.1984733333333,-70.8796366666667,2.13966666666667,3.82443333333333,NaN,NaN,NaN,TF,dil,N,15%,a,b,>10&<200,152,6,0.324655349,2.154519162,43.1,22.2,2.07,2.135,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en627,3',8-10-11',NA',L1,2019-02-01 21:55:07+00:00,2019-02-01 23:10:00+00:00,2019-02-02 23:25:00+00:00,41.1984733333333,-70.8796366666667,2.13966666666667,3.82443333333333,NaN,NaN,NaN,TF,dil,N,15%,a,c,>10&<200,152,6,0.324655349,2.154519162,43,20.9,2.07,2.135,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en627,3',8-10-11',NA',L1,2019-02-01 21:55:07+00:00,2019-02-01 23:10:00+00:00,2019-02-02 23:25:00+00:00,41.1984733333333,-70.8796366666667,2.13966666666667,3.82443333333333,NaN,NaN,NaN,TF,dil,N,15%,b,a,>10&<200,152,6,0.324655349,2.154519162,40.8,20.9,2.07,2.135,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en627,3',8-10-11',NA',L1,2019-02-01 21:55:07+00:00,2019-02-01 23:10:00+00:00,2019-02-02 23:25:00+00:00,41.1984733333333,-70.8796366666667,2.13966666666667,3.82443333333333,NaN,NaN,NaN,TF,dil,N,15%,b,b,>10&<200,152,6,0.324655349,2.154519162,35.9,18.4,2.07,2.135,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en627,3',8-10-11',NA',L1,2019-02-01 21:55:07+00:00,2019-02-01 23:10:00+00:00,2019-02-02 23:25:00+00:00,41.1984733333333,-70.8796366666667,2.13966666666667,3.82443333333333,NaN,NaN,NaN,TF,dil,N,15%,b,c,>10&<200,152,6,0.324655349,2.154519162,33.1,21.1,2.07,2.135,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en627,3',8-10-11',NA',L1,2019-02-01 21:55:07+00:00,2019-02-01 23:10:00+00:00,2019-02-02 23:25:00+00:00,41.1984733333333,-70.8796366666667,2.13966666666667,3.82443333333333,NaN,NaN,NaN,TF,wsw,N,15%,a,a,>10&<200,152,6,0.324655349,2.154519162,292,145,2.07,2.135,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en627,3',8-10-11',NA',L1,2019-02-01 21:55:07+00:00,2019-02-01 23:10:00+00:00,2019-02-02 23:25:00+00:00,41.1984733333333,-70.8796366666667,2.13966666666667,3.82443333333333,NaN,NaN,NaN,TF,wsw,N,15%,a,b,>10&<200,152,6,0.324655349,2.154519162,275,137,2.07,2.135,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
