cruise,cast,niskin,niskin_other_method,date_time_utc_sampling,date_time_utc_start,date_time_utc_end,latitude,longitude,depth,temperature_sampling,incubation_tank,temperature_incubation_avg,temperature_incubation_std,T0_TF,dilution,nutrient_treatment,light_level,replicate_bottle,replicate_chl,filter_size,vol_filtered,vol_extracted,Fs,r,fo,fa,blank,blank_acid,fo_blank,fa_blank,fo_fa,chl,phaeo,iode_quality_flag,nearest_station,distance
en644,2',18-19-20',NA',2019-08-21 00:48:42+00:00,2019-08-21 01:30:00+00:00,2019-08-22 00:30:00+00:00,41.0236766666667,-70.8715266666667,1.78266666666667,21.4833333333333,NaN,NaN,NaN,TF,wsw,NoN,100%,b,c,>10&<200,152,6,0.79591678,2.182214006,8.61,4.88,0.851,0.851,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en644,2',18-19-20',NA',2019-08-21 00:48:42+00:00,2019-08-21 01:30:00+00:00,2019-08-22 00:30:00+00:00,41.0236766666667,-70.8715266666667,1.78266666666667,21.4833333333333,NaN,NaN,NaN,TF,wsw,N,100%,a,a,>10&<200,152,6,0.79591678,2.182214006,88.1,43.3,0.851,0.851,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en644,2',18-19-20',NA',2019-08-21 00:48:42+00:00,2019-08-21 01:30:00+00:00,2019-08-22 00:30:00+00:00,41.0236766666667,-70.8715266666667,1.78266666666667,21.4833333333333,NaN,NaN,NaN,TF,wsw,N,100%,a,b,>10&<200,152,6,0.79591678,2.182214006,90.1,44.9,0.851,0.851,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en644,2',18-19-20',NA',2019-08-21 00:48:42+00:00,2019-08-21 01:30:00+00:00,2019-08-22 00:30:00+00:00,41.0236766666667,-70.8715266666667,1.78266666666667,21.4833333333333,NaN,NaN,NaN,TF,wsw,N,100%,a,c,>10&<200,152,6,0.79591678,2.182214006,71,38.9,0.851,0.851,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en644,2',18-19-20',NA',2019-08-21 00:48:42+00:00,2019-08-21 01:30:00+00:00,2019-08-22 00:30:00+00:00,41.0236766666667,-70.8715266666667,1.78266666666667,21.4833333333333,NaN,NaN,NaN,TF,wsw,N,100%,b,a,>10&<200,152,6,0.79591678,2.182214006,91.4,47.7,0.851,0.851,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en644,2',18-19-20',NA',2019-08-21 00:48:42+00:00,2019-08-21 01:30:00+00:00,2019-08-22 00:30:00+00:00,41.0236766666667,-70.8715266666667,1.78266666666667,21.4833333333333,NaN,NaN,NaN,TF,wsw,N,100%,b,b,>10&<200,152,6,0.79591678,2.182214006,92.9,47.5,0.851,0.851,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en644,2',18-19-20',NA',2019-08-21 00:48:42+00:00,2019-08-21 01:30:00+00:00,2019-08-22 00:30:00+00:00,41.0236766666667,-70.8715266666667,1.78266666666667,21.4833333333333,NaN,NaN,NaN,TF,wsw,N,100%,b,c,>10&<200,152,6,0.79591678,2.182214006,93.5,46.5,0.851,0.851,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en644,23',21-22-23',NA',2019-08-24 05:35:02+00:00,2019-08-24 06:15:00+00:00,2019-08-25 04:50:00+00:00,40.698,-70.9017633333333,3.29466666666667,24.4917,NaN,NaN,NaN,T0,dil,NA,NA,NA,a,>0&<200,152,6,0.79591678,2.182214006,25.3,14.7,0.807,0.807,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en644,23',21-22-23',NA',2019-08-24 05:35:02+00:00,2019-08-24 06:15:00+00:00,2019-08-25 04:50:00+00:00,40.698,-70.9017633333333,3.29466666666667,24.4917,NaN,NaN,NaN,T0,dil,NA,NA,NA,b,>0&<200,152,6,0.79591678,2.182214006,24.3,15.8,0.807,0.807,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en644,23',21-22-23',NA',2019-08-24 05:35:02+00:00,2019-08-24 06:15:00+00:00,2019-08-25 04:50:00+00:00,40.698,-70.9017633333333,3.29466666666667,24.4917,NaN,NaN,NaN,T0,dil,NA,NA,NA,c,>0&<200,152,6,0.79591678,2.182214006,26.4,15.3,0.807,0.807,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en644,23',21-22-23',NA',2019-08-24 05:35:02+00:00,2019-08-24 06:15:00+00:00,2019-08-25 04:50:00+00:00,40.698,-70.9017633333333,3.29466666666667,24.4917,NaN,NaN,NaN,T0,dil,NA,NA,NA,a,>10&<200,152,6,0.79591678,2.182214006,23.3,13,0.807,0.807,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en644,23',21-22-23',NA',2019-08-24 05:35:02+00:00,2019-08-24 06:15:00+00:00,2019-08-25 04:50:00+00:00,40.698,-70.9017633333333,3.29466666666667,24.4917,NaN,NaN,NaN,T0,dil,NA,NA,NA,b,>10&<200,152,6,0.79591678,2.182214006,21.7,12.5,0.807,0.807,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en644,23',21-22-23',NA',2019-08-24 05:35:02+00:00,2019-08-24 06:15:00+00:00,2019-08-25 04:50:00+00:00,40.698,-70.9017633333333,3.29466666666667,24.4917,NaN,NaN,NaN,T0,dil,NA,NA,NA,c,>10&<200,152,6,0.79591678,2.182214006,22.7,12.7,0.807,0.807,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en644,23',21-22-23',NA',2019-08-24 05:35:02+00:00,2019-08-24 06:15:00+00:00,2019-08-25 04:50:00+00:00,40.698,-70.9017633333333,3.29466666666667,24.4917,NaN,NaN,NaN,T0,wsw,NA,NA,NA,a,>0&<200,152,6,0.79591678,2.182214006,152,86.7,0.807,0.807,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en644,23',21-22-23',NA',2019-08-24 05:35:02+00:00,2019-08-24 06:15:00+00:00,2019-08-25 04:50:00+00:00,40.698,-70.9017633333333,3.29466666666667,24.4917,NaN,NaN,NaN,T0,wsw,NA,NA,NA,b,>0&<200,152,6,0.79591678,2.182214006,142,84,0.807,0.807,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en644,23',21-22-23',NA',2019-08-24 05:35:02+00:00,2019-08-24 06:15:00+00:00,2019-08-25 04:50:00+00:00,40.698,-70.9017633333333,3.29466666666667,24.4917,NaN,NaN,NaN,T0,wsw,NA,NA,NA,c,>0&<200,152,6,0.79591678,2.182214006,151,89,0.807,0.807,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en644,23',21-22-23',NA',2019-08-24 05:35:02+00:00,2019-08-24 06:15:00+00:00,2019-08-25 04:50:00+00:00,40.698,-70.9017633333333,3.29466666666667,24.4917,NaN,NaN,NaN,T0,wsw,NA,NA,NA,a,>10&<200,152,6,0.79591678,2.182214006,113,64.9,0.807,0.807,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en644,23',21-22-23',NA',2019-08-24 05:35:02+00:00,2019-08-24 06:15:00+00:00,2019-08-25 04:50:00+00:00,40.698,-70.9017633333333,3.29466666666667,24.4917,NaN,NaN,NaN,T0,wsw,NA,NA,NA,b,>10&<200,152,6,0.79591678,2.182214006,113,63.6,0.807,0.807,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en644,23',21-22-23',NA',2019-08-24 05:35:02+00:00,2019-08-24 06:15:00+00:00,2019-08-25 04:50:00+00:00,40.698,-70.9017633333333,3.29466666666667,24.4917,NaN,NaN,NaN,T0,wsw,NA,NA,NA,c,>10&<200,152,6,0.79591678,2.182214006,113,64.4,0.807,0.807,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en644,23',21-22-23',NA',2019-08-24 05:35:02+00:00,2019-08-24 06:15:00+00:00,2019-08-25 04:50:00+00:00,40.698,-70.9017633333333,3.29466666666667,24.4917,NaN,NaN,NaN,TF,dil,N,15%,a,a,>0&<200,152,6,0.79591678,2.182214006,27.7,15.9,0.8105,0.8105,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en644,23',21-22-23',NA',2019-08-24 05:35:02+00:00,2019-08-24 06:15:00+00:00,2019-08-25 04:50:00+00:00,40.698,-70.9017633333333,3.29466666666667,24.4917,NaN,NaN,NaN,TF,dil,N,15%,a,b,>0&<200,152,6,0.79591678,2.182214006,29.6,16.1,0.8105,0.8105,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en644,23',21-22-23',NA',2019-08-24 05:35:02+00:00,2019-08-24 06:15:00+00:00,2019-08-25 04:50:00+00:00,40.698,-70.9017633333333,3.29466666666667,24.4917,NaN,NaN,NaN,TF,dil,N,15%,a,c,>0&<200,152,6,0.79591678,2.182214006,27.6,15.7,0.8105,0.8105,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en644,23',21-22-23',NA',2019-08-24 05:35:02+00:00,2019-08-24 06:15:00+00:00,2019-08-25 04:50:00+00:00,40.698,-70.9017633333333,3.29466666666667,24.4917,NaN,NaN,NaN,TF,dil,N,15%,b,a,>0&<200,152,6,0.79591678,2.182214006,28.4,16.1,0.8105,0.8105,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en644,23',21-22-23',NA',2019-08-24 05:35:02+00:00,2019-08-24 06:15:00+00:00,2019-08-25 04:50:00+00:00,40.698,-70.9017633333333,3.29466666666667,24.4917,NaN,NaN,NaN,TF,dil,N,15%,b,b,>0&<200,152,6,0.79591678,2.182214006,30.5,16.5,0.8105,0.8105,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en644,23',21-22-23',NA',2019-08-24 05:35:02+00:00,2019-08-24 06:15:00+00:00,2019-08-25 04:50:00+00:00,40.698,-70.9017633333333,3.29466666666667,24.4917,NaN,NaN,NaN,TF,dil,N,15%,b,c,>0&<200,152,6,0.79591678,2.182214006,28.8,16.6,0.8105,0.8105,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en644,23',21-22-23',NA',2019-08-24 05:35:02+00:00,2019-08-24 06:15:00+00:00,2019-08-25 04:50:00+00:00,40.698,-70.9017633333333,3.29466666666667,24.4917,NaN,NaN,NaN,TF,wsw,NoN,15%,a,a,>0&<200,152,6,0.79591678,2.182214006,125,77.1,0.8105,0.8105,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en644,23',21-22-23',NA',2019-08-24 05:35:02+00:00,2019-08-24 06:15:00+00:00,2019-08-25 04:50:00+00:00,40.698,-70.9017633333333,3.29466666666667,24.4917,NaN,NaN,NaN,TF,wsw,NoN,15%,a,b,>0&<200,152,6,0.79591678,2.182214006,122,66.6,0.8105,0.8105,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en644,23',21-22-23',NA',2019-08-24 05:35:02+00:00,2019-08-24 06:15:00+00:00,2019-08-25 04:50:00+00:00,40.698,-70.9017633333333,3.29466666666667,24.4917,NaN,NaN,NaN,TF,wsw,NoN,15%,a,c,>0&<200,152,6,0.79591678,2.182214006,126,83.5,0.8105,0.8105,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en644,23',21-22-23',NA',2019-08-24 05:35:02+00:00,2019-08-24 06:15:00+00:00,2019-08-25 04:50:00+00:00,40.698,-70.9017633333333,3.29466666666667,24.4917,NaN,NaN,NaN,TF,wsw,NoN,15%,b,a,>0&<200,152,6,0.79591678,2.182214006,131,76.7,0.8105,0.8105,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en644,23',21-22-23',NA',2019-08-24 05:35:02+00:00,2019-08-24 06:15:00+00:00,2019-08-25 04:50:00+00:00,40.698,-70.9017633333333,3.29466666666667,24.4917,NaN,NaN,NaN,TF,wsw,NoN,15%,b,b,>0&<200,152,6,0.79591678,2.182214006,133,74.5,0.8105,0.8105,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en644,23',21-22-23',NA',2019-08-24 05:35:02+00:00,2019-08-24 06:15:00+00:00,2019-08-25 04:50:00+00:00,40.698,-70.9017633333333,3.29466666666667,24.4917,NaN,NaN,NaN,TF,wsw,NoN,15%,b,c,>0&<200,152,6,0.79591678,2.182214006,130,70.9,0.8105,0.8105,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en644,23',21-22-23',NA',2019-08-24 05:35:02+00:00,2019-08-24 06:15:00+00:00,2019-08-25 04:50:00+00:00,40.698,-70.9017633333333,3.29466666666667,24.4917,NaN,NaN,NaN,TF,wsw,N,15%,a,a,>0&<200,152,6,0.79591678,2.182214006,146,81.1,0.8105,0.8105,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en644,23',21-22-23',NA',2019-08-24 05:35:02+00:00,2019-08-24 06:15:00+00:00,2019-08-25 04:50:00+00:00,40.698,-70.9017633333333,3.29466666666667,24.4917,NaN,NaN,NaN,TF,wsw,N,15%,a,b,>0&<200,152,6,0.79591678,2.182214006,142,77.2,0.8105,0.8105,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en644,23',21-22-23',NA',2019-08-24 05:35:02+00:00,2019-08-24 06:15:00+00:00,2019-08-25 04:50:00+00:00,40.698,-70.9017633333333,3.29466666666667,24.4917,NaN,NaN,NaN,TF,wsw,N,15%,a,c,>0&<200,152,6,0.79591678,2.182214006,150,76.3,0.8105,0.8105,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en644,23',21-22-23',NA',2019-08-24 05:35:02+00:00,2019-08-24 06:15:00+00:00,2019-08-25 04:50:00+00:00,40.698,-70.9017633333333,3.29466666666667,24.4917,NaN,NaN,NaN,TF,wsw,N,15%,b,a,>0&<200,152,6,0.79591678,2.182214006,140,81.2,0.8105,0.8105,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en644,23',21-22-23',NA',2019-08-24 05:35:02+00:00,2019-08-24 06:15:00+00:00,2019-08-25 04:50:00+00:00,40.698,-70.9017633333333,3.29466666666667,24.4917,NaN,NaN,NaN,TF,wsw,N,15%,b,b,>0&<200,152,6,0.79591678,2.182214006,144,78.9,0.8105,0.8105,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en644,23',21-22-23',NA',2019-08-24 05:35:02+00:00,2019-08-24 06:15:00+00:00,2019-08-25 04:50:00+00:00,40.698,-70.9017633333333,3.29466666666667,24.4917,NaN,NaN,NaN,TF,wsw,N,15%,b,c,>0&<200,152,6,0.79591678,2.182214006,146,76.5,0.8105,0.8105,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en644,23',21-22-23',NA',2019-08-24 05:35:02+00:00,2019-08-24 06:15:00+00:00,2019-08-25 04:50:00+00:00,40.698,-70.9017633333333,3.29466666666667,24.4917,NaN,NaN,NaN,TF,dil,N,15%,a,a,>10&<200,152,6,0.79591678,2.182214006,22.8,11.5,0.8105,0.8105,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en644,23',21-22-23',NA',2019-08-24 05:35:02+00:00,2019-08-24 06:15:00+00:00,2019-08-25 04:50:00+00:00,40.698,-70.9017633333333,3.29466666666667,24.4917,NaN,NaN,NaN,TF,dil,N,15%,a,b,>10&<200,152,6,0.79591678,2.182214006,21.1,11.2,0.8105,0.8105,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en644,23',21-22-23',NA',2019-08-24 05:35:02+00:00,2019-08-24 06:15:00+00:00,2019-08-25 04:50:00+00:00,40.698,-70.9017633333333,3.29466666666667,24.4917,NaN,NaN,NaN,TF,dil,N,15%,a,c,>10&<200,152,6,0.79591678,2.182214006,21.6,11.3,0.8105,0.8105,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en644,23',21-22-23',NA',2019-08-24 05:35:02+00:00,2019-08-24 06:15:00+00:00,2019-08-25 04:50:00+00:00,40.698,-70.9017633333333,3.29466666666667,24.4917,NaN,NaN,NaN,TF,dil,N,15%,b,a,>10&<200,152,6,0.79591678,2.182214006,21.3,11.2,0.8105,0.8105,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en644,23',21-22-23',NA',2019-08-24 05:35:02+00:00,2019-08-24 06:15:00+00:00,2019-08-25 04:50:00+00:00,40.698,-70.9017633333333,3.29466666666667,24.4917,NaN,NaN,NaN,TF,dil,N,15%,b,b,>10&<200,152,6,0.79591678,2.182214006,22.1,11.3,0.8105,0.8105,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en644,23',21-22-23',NA',2019-08-24 05:35:02+00:00,2019-08-24 06:15:00+00:00,2019-08-25 04:50:00+00:00,40.698,-70.9017633333333,3.29466666666667,24.4917,NaN,NaN,NaN,TF,dil,N,15%,b,c,>10&<200,152,6,0.79591678,2.182214006,22.2,11.5,0.8105,0.8105,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en644,23',21-22-23',NA',2019-08-24 05:35:02+00:00,2019-08-24 06:15:00+00:00,2019-08-25 04:50:00+00:00,40.698,-70.9017633333333,3.29466666666667,24.4917,NaN,NaN,NaN,TF,wsw,NoN,15%,a,a,>10&<200,152,6,0.79591678,2.182214006,104,55.2,0.8105,0.8105,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en644,23',21-22-23',NA',2019-08-24 05:35:02+00:00,2019-08-24 06:15:00+00:00,2019-08-25 04:50:00+00:00,40.698,-70.9017633333333,3.29466666666667,24.4917,NaN,NaN,NaN,TF,wsw,NoN,15%,a,b,>10&<200,152,6,0.79591678,2.182214006,115,57.6,0.8105,0.8105,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en644,23',21-22-23',NA',2019-08-24 05:35:02+00:00,2019-08-24 06:15:00+00:00,2019-08-25 04:50:00+00:00,40.698,-70.9017633333333,3.29466666666667,24.4917,NaN,NaN,NaN,TF,wsw,NoN,15%,a,c,>10&<200,152,6,0.79591678,2.182214006,103,57.5,0.8105,0.8105,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en644,23',21-22-23',NA',2019-08-24 05:35:02+00:00,2019-08-24 06:15:00+00:00,2019-08-25 04:50:00+00:00,40.698,-70.9017633333333,3.29466666666667,24.4917,NaN,NaN,NaN,TF,wsw,NoN,15%,b,a,>10&<200,152,6,0.79591678,2.182214006,104,55.5,0.8105,0.8105,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en644,23',21-22-23',NA',2019-08-24 05:35:02+00:00,2019-08-24 06:15:00+00:00,2019-08-25 04:50:00+00:00,40.698,-70.9017633333333,3.29466666666667,24.4917,NaN,NaN,NaN,TF,wsw,NoN,15%,b,b,>10&<200,152,6,0.79591678,2.182214006,104,56.2,0.8105,0.8105,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en644,23',21-22-23',NA',2019-08-24 05:35:02+00:00,2019-08-24 06:15:00+00:00,2019-08-25 04:50:00+00:00,40.698,-70.9017633333333,3.29466666666667,24.4917,NaN,NaN,NaN,TF,wsw,NoN,15%,b,c,>10&<200,152,6,0.79591678,2.182214006,118,58.7,0.8105,0.8105,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en644,23',21-22-23',NA',2019-08-24 05:35:02+00:00,2019-08-24 06:15:00+00:00,2019-08-25 04:50:00+00:00,40.698,-70.9017633333333,3.29466666666667,24.4917,NaN,NaN,NaN,TF,wsw,N,15%,a,a,>10&<200,152,6,0.79591678,2.182214006,123,60.3,0.8105,0.8105,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en644,23',21-22-23',NA',2019-08-24 05:35:02+00:00,2019-08-24 06:15:00+00:00,2019-08-25 04:50:00+00:00,40.698,-70.9017633333333,3.29466666666667,24.4917,NaN,NaN,NaN,TF,wsw,N,15%,a,b,>10&<200,152,6,0.79591678,2.182214006,114,58,0.8105,0.8105,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en644,23',21-22-23',NA',2019-08-24 05:35:02+00:00,2019-08-24 06:15:00+00:00,2019-08-25 04:50:00+00:00,40.698,-70.9017633333333,3.29466666666667,24.4917,NaN,NaN,NaN,TF,wsw,N,15%,a,c,>10&<200,152,6,0.79591678,2.182214006,110,62.3,0.8105,0.8105,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en644,23',21-22-23',NA',2019-08-24 05:35:02+00:00,2019-08-24 06:15:00+00:00,2019-08-25 04:50:00+00:00,40.698,-70.9017633333333,3.29466666666667,24.4917,NaN,NaN,NaN,TF,wsw,N,15%,b,a,>10&<200,152,6,0.79591678,2.182214006,106,50.7,0.8105,0.8105,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en644,23',21-22-23',NA',2019-08-24 05:35:02+00:00,2019-08-24 06:15:00+00:00,2019-08-25 04:50:00+00:00,40.698,-70.9017633333333,3.29466666666667,24.4917,NaN,NaN,NaN,TF,wsw,N,15%,b,b,>10&<200,152,6,0.79591678,2.182214006,110,58.5,0.8105,0.8105,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en644,23',21-22-23',NA',2019-08-24 05:35:02+00:00,2019-08-24 06:15:00+00:00,2019-08-25 04:50:00+00:00,40.698,-70.9017633333333,3.29466666666667,24.4917,NaN,NaN,NaN,TF,wsw,N,15%,b,c,>10&<200,152,6,0.79591678,2.182214006,121,61.6,0.8105,0.8105,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en644,23',21-22-23',NA',2019-08-24 05:35:02+00:00,2019-08-24 06:15:00+00:00,2019-08-25 04:50:00+00:00,40.698,-70.9017633333333,3.29466666666667,24.4917,NaN,NaN,NaN,TF,dil,N,100%,a,a,>0&<200,152,6,0.79591678,2.182214006,5.26,3.23,0.8105,0.8105,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en644,23',21-22-23',NA',2019-08-24 05:35:02+00:00,2019-08-24 06:15:00+00:00,2019-08-25 04:50:00+00:00,40.698,-70.9017633333333,3.29466666666667,24.4917,NaN,NaN,NaN,TF,dil,N,100%,a,b,>0&<200,152,6,0.79591678,2.182214006,4.13,3.86,0.8105,0.8105,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en644,23',21-22-23',NA',2019-08-24 05:35:02+00:00,2019-08-24 06:15:00+00:00,2019-08-25 04:50:00+00:00,40.698,-70.9017633333333,3.29466666666667,24.4917,NaN,NaN,NaN,TF,dil,N,100%,a,c,>0&<200,152,6,0.79591678,2.182214006,5.33,3.62,0.8105,0.8105,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en644,23',21-22-23',NA',2019-08-24 05:35:02+00:00,2019-08-24 06:15:00+00:00,2019-08-25 04:50:00+00:00,40.698,-70.9017633333333,3.29466666666667,24.4917,NaN,NaN,NaN,TF,dil,N,100%,b,a,>0&<200,152,6,0.79591678,2.182214006,22.6,14.8,0.8105,0.8105,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en644,23',21-22-23',NA',2019-08-24 05:35:02+00:00,2019-08-24 06:15:00+00:00,2019-08-25 04:50:00+00:00,40.698,-70.9017633333333,3.29466666666667,24.4917,NaN,NaN,NaN,TF,dil,N,100%,b,b,>0&<200,152,6,0.79591678,2.182214006,16,14.3,0.8105,0.8105,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en644,23',21-22-23',NA',2019-08-24 05:35:02+00:00,2019-08-24 06:15:00+00:00,2019-08-25 04:50:00+00:00,40.698,-70.9017633333333,3.29466666666667,24.4917,NaN,NaN,NaN,TF,dil,N,100%,b,c,>0&<200,152,6,0.79591678,2.182214006,23,12.8,0.8105,0.8105,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en644,23',21-22-23',NA',2019-08-24 05:35:02+00:00,2019-08-24 06:15:00+00:00,2019-08-25 04:50:00+00:00,40.698,-70.9017633333333,3.29466666666667,24.4917,NaN,NaN,NaN,TF,wsw,NoN,100%,a,a,>0&<200,152,6,0.79591678,2.182214006,56.1,31.3,0.8105,0.8105,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en644,23',21-22-23',NA',2019-08-24 05:35:02+00:00,2019-08-24 06:15:00+00:00,2019-08-25 04:50:00+00:00,40.698,-70.9017633333333,3.29466666666667,24.4917,NaN,NaN,NaN,TF,wsw,NoN,100%,a,b,>0&<200,152,6,0.79591678,2.182214006,57.4,31.3,0.8105,0.8105,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en644,23',21-22-23',NA',2019-08-24 05:35:02+00:00,2019-08-24 06:15:00+00:00,2019-08-25 04:50:00+00:00,40.698,-70.9017633333333,3.29466666666667,24.4917,NaN,NaN,NaN,TF,wsw,NoN,100%,a,c,>0&<200,152,6,0.79591678,2.182214006,62.2,32.8,0.8105,0.8105,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en644,23',21-22-23',NA',2019-08-24 05:35:02+00:00,2019-08-24 06:15:00+00:00,2019-08-25 04:50:00+00:00,40.698,-70.9017633333333,3.29466666666667,24.4917,NaN,NaN,NaN,TF,wsw,NoN,100%,b,a,>0&<200,152,6,0.79591678,2.182214006,60.6,34.2,0.8105,0.8105,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en644,23',21-22-23',NA',2019-08-24 05:35:02+00:00,2019-08-24 06:15:00+00:00,2019-08-25 04:50:00+00:00,40.698,-70.9017633333333,3.29466666666667,24.4917,NaN,NaN,NaN,TF,wsw,NoN,100%,b,b,>0&<200,152,6,0.79591678,2.182214006,63.5,35.9,0.8105,0.8105,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en644,23',21-22-23',NA',2019-08-24 05:35:02+00:00,2019-08-24 06:15:00+00:00,2019-08-25 04:50:00+00:00,40.698,-70.9017633333333,3.29466666666667,24.4917,NaN,NaN,NaN,TF,wsw,NoN,100%,b,c,>0&<200,152,6,0.79591678,2.182214006,63.8,34.6,0.8105,0.8105,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en644,23',21-22-23',NA',2019-08-24 05:35:02+00:00,2019-08-24 06:15:00+00:00,2019-08-25 04:50:00+00:00,40.698,-70.9017633333333,3.29466666666667,24.4917,NaN,NaN,NaN,TF,wsw,N,100%,a,a,>0&<200,152,6,0.79591678,2.182214006,41,22.5,0.8105,0.8105,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en644,23',21-22-23',NA',2019-08-24 05:35:02+00:00,2019-08-24 06:15:00+00:00,2019-08-25 04:50:00+00:00,40.698,-70.9017633333333,3.29466666666667,24.4917,NaN,NaN,NaN,TF,wsw,N,100%,a,b,>0&<200,152,6,0.79591678,2.182214006,42.2,21.8,0.8105,0.8105,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en644,23',21-22-23',NA',2019-08-24 05:35:02+00:00,2019-08-24 06:15:00+00:00,2019-08-25 04:50:00+00:00,40.698,-70.9017633333333,3.29466666666667,24.4917,NaN,NaN,NaN,TF,wsw,N,100%,a,c,>0&<200,152,6,0.79591678,2.182214006,40,22.8,0.8105,0.8105,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en644,23',21-22-23',NA',2019-08-24 05:35:02+00:00,2019-08-24 06:15:00+00:00,2019-08-25 04:50:00+00:00,40.698,-70.9017633333333,3.29466666666667,24.4917,NaN,NaN,NaN,TF,wsw,N,100%,b,a,>0&<200,152,6,0.79591678,2.182214006,69.6,38.3,0.8105,0.8105,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en644,23',21-22-23',NA',2019-08-24 05:35:02+00:00,2019-08-24 06:15:00+00:00,2019-08-25 04:50:00+00:00,40.698,-70.9017633333333,3.29466666666667,24.4917,NaN,NaN,NaN,TF,wsw,N,100%,b,b,>0&<200,152,6,0.79591678,2.182214006,68.4,39.4,0.8105,0.8105,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
