cruise,cast,niskin,niskin_other_method,date_time_utc_sampling,date_time_utc_start,date_time_utc_end,latitude,longitude,depth,temperature_sampling,incubation_tank,temperature_incubation_avg,temperature_incubation_std,T0_TF,dilution,nutrient_treatment,light_level,replicate_bottle,replicate_chl,filter_size,vol_filtered,vol_extracted,Fs,r,fo,fa,blank,blank_acid,fo_blank,fa_blank,fo_fa,chl,phaeo,iode_quality_flag,nearest_station,distance
en668,1',19-20-21',NA',2021-07-16 18:22:45+00:00,2021-07-16 19:45:00+00:00,2021-07-17 19:45:00+00:00,41.1945533333333,-70.88304,4.12466666666667,19.3597666666667,NaN,NaN,NaN,TF,wsw,N,65%,a,b,>0&<200,152,6,0.249288405,2.052152809,455,269,0.3235,0.326,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en668,1',19-20-21',NA',2021-07-16 18:22:45+00:00,2021-07-16 19:45:00+00:00,2021-07-17 19:45:00+00:00,41.1945533333333,-70.88304,4.12466666666667,19.3597666666667,NaN,NaN,NaN,TF,wsw,N,65%,a,c,>0&<200,152,6,0.249288405,2.052152809,453,268,0.3235,0.326,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en668,1',19-20-21',NA',2021-07-16 18:22:45+00:00,2021-07-16 19:45:00+00:00,2021-07-17 19:45:00+00:00,41.1945533333333,-70.88304,4.12466666666667,19.3597666666667,NaN,NaN,NaN,TF,wsw,N,65%,b,a,>0&<200,152,6,0.249288405,2.052152809,436,280,0.3235,0.326,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en668,1',19-20-21',NA',2021-07-16 18:22:45+00:00,2021-07-16 19:45:00+00:00,2021-07-17 19:45:00+00:00,41.1945533333333,-70.88304,4.12466666666667,19.3597666666667,NaN,NaN,NaN,TF,wsw,N,65%,b,b,>0&<200,152,6,0.249288405,2.052152809,473,269,0.3235,0.326,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en668,1',19-20-21',NA',2021-07-16 18:22:45+00:00,2021-07-16 19:45:00+00:00,2021-07-17 19:45:00+00:00,41.1945533333333,-70.88304,4.12466666666667,19.3597666666667,NaN,NaN,NaN,TF,wsw,N,65%,b,c,>0&<200,152,6,0.249288405,2.052152809,445,271,0.3235,0.326,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en668,1',19-20-21',NA',2021-07-16 18:22:45+00:00,2021-07-16 19:45:00+00:00,2021-07-17 19:45:00+00:00,41.1945533333333,-70.88304,4.12466666666667,19.3597666666667,NaN,NaN,NaN,TF,dil,N,65%,a,a,>10&<200,152,6,0.249288405,2.052152809,10.8,5.82,0.3235,0.326,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en668,1',19-20-21',NA',2021-07-16 18:22:45+00:00,2021-07-16 19:45:00+00:00,2021-07-17 19:45:00+00:00,41.1945533333333,-70.88304,4.12466666666667,19.3597666666667,NaN,NaN,NaN,TF,dil,N,65%,a,b,>10&<200,152,6,0.249288405,2.052152809,12.7,6.66,0.3235,0.326,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en668,1',19-20-21',NA',2021-07-16 18:22:45+00:00,2021-07-16 19:45:00+00:00,2021-07-17 19:45:00+00:00,41.1945533333333,-70.88304,4.12466666666667,19.3597666666667,NaN,NaN,NaN,TF,dil,N,65%,a,c,>10&<200,152,6,0.249288405,2.052152809,11.3,5.98,0.3235,0.326,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en668,1',19-20-21',NA',2021-07-16 18:22:45+00:00,2021-07-16 19:45:00+00:00,2021-07-17 19:45:00+00:00,41.1945533333333,-70.88304,4.12466666666667,19.3597666666667,NaN,NaN,NaN,TF,dil,N,65%,b,a,>10&<200,152,6,0.249288405,2.052152809,10.5,6.52,0.3235,0.326,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en668,1',19-20-21',NA',2021-07-16 18:22:45+00:00,2021-07-16 19:45:00+00:00,2021-07-17 19:45:00+00:00,41.1945533333333,-70.88304,4.12466666666667,19.3597666666667,NaN,NaN,NaN,TF,dil,N,65%,b,b,>10&<200,152,6,0.249288405,2.052152809,10.4,5.41,0.3235,0.326,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en668,1',19-20-21',NA',2021-07-16 18:22:45+00:00,2021-07-16 19:45:00+00:00,2021-07-17 19:45:00+00:00,41.1945533333333,-70.88304,4.12466666666667,19.3597666666667,NaN,NaN,NaN,TF,dil,N,65%,b,c,>10&<200,152,6,0.249288405,2.052152809,11.1,5.87,0.3235,0.326,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en668,1',19-20-21',NA',2021-07-16 18:22:45+00:00,2021-07-16 19:45:00+00:00,2021-07-17 19:45:00+00:00,41.1945533333333,-70.88304,4.12466666666667,19.3597666666667,NaN,NaN,NaN,TF,wsw,NoN,65%,a,a,>10&<200,152,6,0.249288405,2.052152809,25.4,15.4,0.3235,0.326,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
