cruise,cast,niskin,niskin_second_cast,station,date_time_utc_sampling,date_time_utc_start,date_time_utc_end,latitude,longitude,depth,temperature_sampling,incubation_tank,temperature_incubation_avg,temperature_incubation_std,T0_TF,dilution,nutrient_treatment,light_level,replicate_bottle,replicate_chl,filter_size,vol_filtered,vol_extracted,Fs,r,fo,fa,blank,blank_acid,fo_blank,fa_blank,fo_fa,chl,phaeo,iode_quality_flag
en649,8',21-22-23',NA',L8,2020-02-03 01:21:50+00:00,2020-02-03 02:40:00+00:00,2020-02-04 03:15:00+00:00,40.12524,-70.80081,4.31166666666667,7.1798,NaN,NaN,NaN,T0,dil,NA,NA,NA,a,>0&<200,152,6,0.33182747,2.18953457,27.7,17.4,2.31,2.295,NaN,NaN,NaN,NaN,NaN,NaN
en649,8',21-22-23',NA',L8,2020-02-03 01:21:50+00:00,2020-02-03 02:40:00+00:00,2020-02-04 03:15:00+00:00,40.12524,-70.80081,4.31166666666667,7.1798,NaN,NaN,NaN,T0,dil,NA,NA,NA,b,>0&<200,152,6,0.33182747,2.18953457,27.9,20,2.31,2.295,NaN,NaN,NaN,NaN,NaN,NaN
en649,8',21-22-23',NA',L8,2020-02-03 01:21:50+00:00,2020-02-03 02:40:00+00:00,2020-02-04 03:15:00+00:00,40.12524,-70.80081,4.31166666666667,7.1798,NaN,NaN,NaN,T0,dil,NA,NA,NA,c,>0&<200,152,6,0.33182747,2.18953457,26.2,18.9,2.31,2.295,NaN,NaN,NaN,NaN,NaN,NaN
en649,8',21-22-23',NA',L8,2020-02-03 01:21:50+00:00,2020-02-03 02:40:00+00:00,2020-02-04 03:15:00+00:00,40.12524,-70.80081,4.31166666666667,7.1798,NaN,NaN,NaN,T0,dil,NA,NA,NA,a,>10&<200,152,6,0.33182747,2.18953457,11.9,7.95,2.31,2.295,NaN,NaN,NaN,NaN,NaN,NaN
en649,8',21-22-23',NA',L8,2020-02-03 01:21:50+00:00,2020-02-03 02:40:00+00:00,2020-02-04 03:15:00+00:00,40.12524,-70.80081,4.31166666666667,7.1798,NaN,NaN,NaN,T0,dil,NA,NA,NA,b,>10&<200,152,6,0.33182747,2.18953457,11.7,7.77,2.31,2.295,NaN,NaN,NaN,NaN,NaN,NaN
en649,8',21-22-23',NA',L8,2020-02-03 01:21:50+00:00,2020-02-03 02:40:00+00:00,2020-02-04 03:15:00+00:00,40.12524,-70.80081,4.31166666666667,7.1798,NaN,NaN,NaN,T0,dil,NA,NA,NA,c,>10&<200,152,6,0.33182747,2.18953457,9.51,6.86,2.31,2.295,NaN,NaN,NaN,NaN,NaN,NaN
en649,8',21-22-23',NA',L8,2020-02-03 01:21:50+00:00,2020-02-03 02:40:00+00:00,2020-02-04 03:15:00+00:00,40.12524,-70.80081,4.31166666666667,7.1798,NaN,NaN,NaN,T0,wsw,NA,NA,NA,a,>0&<200,152,6,0.33182747,2.18953457,112,83.6,2.31,2.295,NaN,NaN,NaN,NaN,NaN,NaN
en649,8',21-22-23',NA',L8,2020-02-03 01:21:50+00:00,2020-02-03 02:40:00+00:00,2020-02-04 03:15:00+00:00,40.12524,-70.80081,4.31166666666667,7.1798,NaN,NaN,NaN,T0,wsw,NA,NA,NA,b,>0&<200,152,6,0.33182747,2.18953457,105,79.9,2.31,2.295,NaN,NaN,NaN,NaN,NaN,NaN
en649,8',21-22-23',NA',L8,2020-02-03 01:21:50+00:00,2020-02-03 02:40:00+00:00,2020-02-04 03:15:00+00:00,40.12524,-70.80081,4.31166666666667,7.1798,NaN,NaN,NaN,T0,wsw,NA,NA,NA,c,>0&<200,152,6,0.33182747,2.18953457,109,71.7,2.31,2.295,NaN,NaN,NaN,NaN,NaN,NaN
en649,8',21-22-23',NA',L8,2020-02-03 01:21:50+00:00,2020-02-03 02:40:00+00:00,2020-02-04 03:15:00+00:00,40.12524,-70.80081,4.31166666666667,7.1798,NaN,NaN,NaN,T0,wsw,NA,NA,NA,a,>10&<200,152,6,0.33182747,2.18953457,39.5,22,2.31,2.295,NaN,NaN,NaN,NaN,NaN,NaN
en649,8',21-22-23',NA',L8,2020-02-03 01:21:50+00:00,2020-02-03 02:40:00+00:00,2020-02-04 03:15:00+00:00,40.12524,-70.80081,4.31166666666667,7.1798,NaN,NaN,NaN,T0,wsw,NA,NA,NA,b,>10&<200,152,6,0.33182747,2.18953457,38.7,21.1,2.31,2.295,NaN,NaN,NaN,NaN,NaN,NaN
en649,8',21-22-23',NA',L8,2020-02-03 01:21:50+00:00,2020-02-03 02:40:00+00:00,2020-02-04 03:15:00+00:00,40.12524,-70.80081,4.31166666666667,7.1798,NaN,NaN,NaN,T0,wsw,NA,NA,NA,c,>10&<200,152,6,0.33182747,2.18953457,29.4,21,2.31,2.295,NaN,NaN,NaN,NaN,NaN,NaN
en649,8',21-22-23',NA',L8,2020-02-03 01:21:50+00:00,2020-02-03 02:40:00+00:00,2020-02-04 03:15:00+00:00,40.12524,-70.80081,4.31166666666667,7.1798,NaN,NaN,NaN,TF,dil,N,15%,a,a,>0&<200,152,6,0.33182747,2.18953457,32.7,20.1,1.9,1.925,NaN,NaN,NaN,NaN,NaN,NaN
en649,8',21-22-23',NA',L8,2020-02-03 01:21:50+00:00,2020-02-03 02:40:00+00:00,2020-02-04 03:15:00+00:00,40.12524,-70.80081,4.31166666666667,7.1798,NaN,NaN,NaN,TF,dil,N,15%,a,b,>0&<200,152,6,0.33182747,2.18953457,30.6,19.3,1.9,1.925,NaN,NaN,NaN,NaN,NaN,NaN
en649,8',21-22-23',NA',L8,2020-02-03 01:21:50+00:00,2020-02-03 02:40:00+00:00,2020-02-04 03:15:00+00:00,40.12524,-70.80081,4.31166666666667,7.1798,NaN,NaN,NaN,TF,dil,N,15%,a,c,>0&<200,152,6,0.33182747,2.18953457,33.6,20.2,1.9,1.925,NaN,NaN,NaN,NaN,NaN,NaN
en649,8',21-22-23',NA',L8,2020-02-03 01:21:50+00:00,2020-02-03 02:40:00+00:00,2020-02-04 03:15:00+00:00,40.12524,-70.80081,4.31166666666667,7.1798,NaN,NaN,NaN,TF,dil,N,15%,b,a,>0&<200,152,6,0.33182747,2.18953457,36.7,24.3,1.9,1.925,NaN,NaN,NaN,NaN,NaN,NaN
en649,8',21-22-23',NA',L8,2020-02-03 01:21:50+00:00,2020-02-03 02:40:00+00:00,2020-02-04 03:15:00+00:00,40.12524,-70.80081,4.31166666666667,7.1798,NaN,NaN,NaN,TF,dil,N,15%,b,b,>0&<200,152,6,0.33182747,2.18953457,33.6,21,1.9,1.925,NaN,NaN,NaN,NaN,NaN,NaN
en649,8',21-22-23',NA',L8,2020-02-03 01:21:50+00:00,2020-02-03 02:40:00+00:00,2020-02-04 03:15:00+00:00,40.12524,-70.80081,4.31166666666667,7.1798,NaN,NaN,NaN,TF,dil,N,15%,b,c,>0&<200,152,6,0.33182747,2.18953457,32.2,20,1.9,1.925,NaN,NaN,NaN,NaN,NaN,NaN
en649,8',21-22-23',NA',L8,2020-02-03 01:21:50+00:00,2020-02-03 02:40:00+00:00,2020-02-04 03:15:00+00:00,40.12524,-70.80081,4.31166666666667,7.1798,NaN,NaN,NaN,TF,wsw,N,15%,a,a,>0&<200,152,6,0.33182747,2.18953457,140,79.1,1.9,1.925,NaN,NaN,NaN,NaN,NaN,NaN
en649,8',21-22-23',NA',L8,2020-02-03 01:21:50+00:00,2020-02-03 02:40:00+00:00,2020-02-04 03:15:00+00:00,40.12524,-70.80081,4.31166666666667,7.1798,NaN,NaN,NaN,TF,wsw,N,15%,a,b,>0&<200,152,6,0.33182747,2.18953457,135,80.3,1.9,1.925,NaN,NaN,NaN,NaN,NaN,NaN
en649,8',21-22-23',NA',L8,2020-02-03 01:21:50+00:00,2020-02-03 02:40:00+00:00,2020-02-04 03:15:00+00:00,40.12524,-70.80081,4.31166666666667,7.1798,NaN,NaN,NaN,TF,wsw,N,15%,a,c,>0&<200,152,6,0.33182747,2.18953457,138,90,1.9,1.925,NaN,NaN,NaN,NaN,NaN,NaN
en649,8',21-22-23',NA',L8,2020-02-03 01:21:50+00:00,2020-02-03 02:40:00+00:00,2020-02-04 03:15:00+00:00,40.12524,-70.80081,4.31166666666667,7.1798,NaN,NaN,NaN,TF,wsw,N,15%,b,a,>0&<200,152,6,0.33182747,2.18953457,137,84.8,1.9,1.925,NaN,NaN,NaN,NaN,NaN,NaN
en649,8',21-22-23',NA',L8,2020-02-03 01:21:50+00:00,2020-02-03 02:40:00+00:00,2020-02-04 03:15:00+00:00,40.12524,-70.80081,4.31166666666667,7.1798,NaN,NaN,NaN,TF,wsw,N,15%,b,b,>0&<200,152,6,0.33182747,2.18953457,134,80.9,1.9,1.925,NaN,NaN,NaN,NaN,NaN,NaN
en649,8',21-22-23',NA',L8,2020-02-03 01:21:50+00:00,2020-02-03 02:40:00+00:00,2020-02-04 03:15:00+00:00,40.12524,-70.80081,4.31166666666667,7.1798,NaN,NaN,NaN,TF,wsw,N,15%,b,c,>0&<200,152,6,0.33182747,2.18953457,145,85,1.9,1.925,NaN,NaN,NaN,NaN,NaN,NaN
en649,8',21-22-23',NA',L8,2020-02-03 01:21:50+00:00,2020-02-03 02:40:00+00:00,2020-02-04 03:15:00+00:00,40.12524,-70.80081,4.31166666666667,7.1798,NaN,NaN,NaN,TF,wsw,NoN,15%,a,a,>0&<200,152,6,0.33182747,2.18953457,145,90.5,1.9,1.925,NaN,NaN,NaN,NaN,NaN,NaN
en649,8',21-22-23',NA',L8,2020-02-03 01:21:50+00:00,2020-02-03 02:40:00+00:00,2020-02-04 03:15:00+00:00,40.12524,-70.80081,4.31166666666667,7.1798,NaN,NaN,NaN,TF,wsw,NoN,15%,a,b,>0&<200,152,6,0.33182747,2.18953457,142,87.7,1.9,1.925,NaN,NaN,NaN,NaN,NaN,NaN
en649,8',21-22-23',NA',L8,2020-02-03 01:21:50+00:00,2020-02-03 02:40:00+00:00,2020-02-04 03:15:00+00:00,40.12524,-70.80081,4.31166666666667,7.1798,NaN,NaN,NaN,TF,wsw,NoN,15%,a,c,>0&<200,152,6,0.33182747,2.18953457,145,92,1.9,1.925,NaN,NaN,NaN,NaN,NaN,NaN
en649,8',21-22-23',NA',L8,2020-02-03 01:21:50+00:00,2020-02-03 02:40:00+00:00,2020-02-04 03:15:00+00:00,40.12524,-70.80081,4.31166666666667,7.1798,NaN,NaN,NaN,TF,wsw,NoN,15%,b,a,>0&<200,152,6,0.33182747,2.18953457,144,86.9,1.9,1.925,NaN,NaN,NaN,NaN,NaN,NaN
en649,8',21-22-23',NA',L8,2020-02-03 01:21:50+00:00,2020-02-03 02:40:00+00:00,2020-02-04 03:15:00+00:00,40.12524,-70.80081,4.31166666666667,7.1798,NaN,NaN,NaN,TF,wsw,NoN,15%,b,b,>0&<200,152,6,0.33182747,2.18953457,136,82.6,1.9,1.925,NaN,NaN,NaN,NaN,NaN,NaN
en649,8',21-22-23',NA',L8,2020-02-03 01:21:50+00:00,2020-02-03 02:40:00+00:00,2020-02-04 03:15:00+00:00,40.12524,-70.80081,4.31166666666667,7.1798,NaN,NaN,NaN,TF,wsw,NoN,15%,b,c,>0&<200,152,6,0.33182747,2.18953457,136,87.4,1.9,1.925,NaN,NaN,NaN,NaN,NaN,NaN
en649,8',21-22-23',NA',L8,2020-02-03 01:21:50+00:00,2020-02-03 02:40:00+00:00,2020-02-04 03:15:00+00:00,40.12524,-70.80081,4.31166666666667,7.1798,NaN,NaN,NaN,TF,dil,N,15%,a,a,>10&<200,152,6,0.33182747,2.18953457,9.8,6.48,1.9,1.925,NaN,NaN,NaN,NaN,NaN,NaN
en649,8',21-22-23',NA',L8,2020-02-03 01:21:50+00:00,2020-02-03 02:40:00+00:00,2020-02-04 03:15:00+00:00,40.12524,-70.80081,4.31166666666667,7.1798,NaN,NaN,NaN,TF,dil,N,15%,a,b,>10&<200,152,6,0.33182747,2.18953457,12.5,7.25,1.9,1.925,NaN,NaN,NaN,NaN,NaN,NaN
en649,8',21-22-23',NA',L8,2020-02-03 01:21:50+00:00,2020-02-03 02:40:00+00:00,2020-02-04 03:15:00+00:00,40.12524,-70.80081,4.31166666666667,7.1798,NaN,NaN,NaN,TF,dil,N,15%,a,c,>10&<200,152,6,0.33182747,2.18953457,13.6,7.57,1.9,1.925,NaN,NaN,NaN,NaN,NaN,NaN
en649,8',21-22-23',NA',L8,2020-02-03 01:21:50+00:00,2020-02-03 02:40:00+00:00,2020-02-04 03:15:00+00:00,40.12524,-70.80081,4.31166666666667,7.1798,NaN,NaN,NaN,TF,dil,N,15%,b,a,>10&<200,152,6,0.33182747,2.18953457,9.88,5.85,1.9,1.925,NaN,NaN,NaN,NaN,NaN,NaN
en649,8',21-22-23',NA',L8,2020-02-03 01:21:50+00:00,2020-02-03 02:40:00+00:00,2020-02-04 03:15:00+00:00,40.12524,-70.80081,4.31166666666667,7.1798,NaN,NaN,NaN,TF,dil,N,15%,b,b,>10&<200,152,6,0.33182747,2.18953457,10.7,6.56,1.9,1.925,NaN,NaN,NaN,NaN,NaN,NaN
en649,8',21-22-23',NA',L8,2020-02-03 01:21:50+00:00,2020-02-03 02:40:00+00:00,2020-02-04 03:15:00+00:00,40.12524,-70.80081,4.31166666666667,7.1798,NaN,NaN,NaN,TF,dil,N,15%,b,c,>10&<200,152,6,0.33182747,2.18953457,8.81,5.83,1.9,1.925,NaN,NaN,NaN,NaN,NaN,NaN
en649,8',21-22-23',NA',L8,2020-02-03 01:21:50+00:00,2020-02-03 02:40:00+00:00,2020-02-04 03:15:00+00:00,40.12524,-70.80081,4.31166666666667,7.1798,NaN,NaN,NaN,TF,wsw,N,15%,a,a,>10&<200,152,6,0.33182747,2.18953457,50.7,25.8,1.9,1.925,NaN,NaN,NaN,NaN,NaN,NaN
en649,8',21-22-23',NA',L8,2020-02-03 01:21:50+00:00,2020-02-03 02:40:00+00:00,2020-02-04 03:15:00+00:00,40.12524,-70.80081,4.31166666666667,7.1798,NaN,NaN,NaN,TF,wsw,N,15%,a,b,>10&<200,152,6,0.33182747,2.18953457,47.5,26.2,1.9,1.925,NaN,NaN,NaN,NaN,NaN,NaN
en649,8',21-22-23',NA',L8,2020-02-03 01:21:50+00:00,2020-02-03 02:40:00+00:00,2020-02-04 03:15:00+00:00,40.12524,-70.80081,4.31166666666667,7.1798,NaN,NaN,NaN,TF,wsw,N,15%,a,c,>10&<200,152,6,0.33182747,2.18953457,38.2,20.3,1.9,1.925,NaN,NaN,NaN,NaN,NaN,NaN
en649,8',21-22-23',NA',L8,2020-02-03 01:21:50+00:00,2020-02-03 02:40:00+00:00,2020-02-04 03:15:00+00:00,40.12524,-70.80081,4.31166666666667,7.1798,NaN,NaN,NaN,TF,wsw,N,15%,b,a,>10&<200,152,6,0.33182747,2.18953457,45.5,25,1.9,1.925,NaN,NaN,NaN,NaN,NaN,NaN
en649,8',21-22-23',NA',L8,2020-02-03 01:21:50+00:00,2020-02-03 02:40:00+00:00,2020-02-04 03:15:00+00:00,40.12524,-70.80081,4.31166666666667,7.1798,NaN,NaN,NaN,TF,wsw,N,15%,b,b,>10&<200,152,6,0.33182747,2.18953457,46.5,24.1,1.9,1.925,NaN,NaN,NaN,NaN,NaN,NaN
en649,8',21-22-23',NA',L8,2020-02-03 01:21:50+00:00,2020-02-03 02:40:00+00:00,2020-02-04 03:15:00+00:00,40.12524,-70.80081,4.31166666666667,7.1798,NaN,NaN,NaN,TF,wsw,N,15%,b,c,>10&<200,152,6,0.33182747,2.18953457,41.1,22,1.9,1.925,NaN,NaN,NaN,NaN,NaN,NaN
en649,8',21-22-23',NA',L8,2020-02-03 01:21:50+00:00,2020-02-03 02:40:00+00:00,2020-02-04 03:15:00+00:00,40.12524,-70.80081,4.31166666666667,7.1798,NaN,NaN,NaN,TF,wsw,NoN,15%,a,a,>10&<200,152,6,0.33182747,2.18953457,52.3,29.2,1.9,1.925,NaN,NaN,NaN,NaN,NaN,NaN
en649,8',21-22-23',NA',L8,2020-02-03 01:21:50+00:00,2020-02-03 02:40:00+00:00,2020-02-04 03:15:00+00:00,40.12524,-70.80081,4.31166666666667,7.1798,NaN,NaN,NaN,TF,wsw,NoN,15%,a,b,>10&<200,152,6,0.33182747,2.18953457,48.1,26,1.9,1.925,NaN,NaN,NaN,NaN,NaN,NaN
en649,8',21-22-23',NA',L8,2020-02-03 01:21:50+00:00,2020-02-03 02:40:00+00:00,2020-02-04 03:15:00+00:00,40.12524,-70.80081,4.31166666666667,7.1798,NaN,NaN,NaN,TF,wsw,NoN,15%,a,c,>10&<200,152,6,0.33182747,2.18953457,49,25.8,1.9,1.925,NaN,NaN,NaN,NaN,NaN,NaN
en649,8',21-22-23',NA',L8,2020-02-03 01:21:50+00:00,2020-02-03 02:40:00+00:00,2020-02-04 03:15:00+00:00,40.12524,-70.80081,4.31166666666667,7.1798,NaN,NaN,NaN,TF,wsw,NoN,15%,b,a,>10&<200,152,6,0.33182747,2.18953457,41.1,23.9,1.9,1.925,NaN,NaN,NaN,NaN,NaN,NaN
en649,8',21-22-23',NA',L8,2020-02-03 01:21:50+00:00,2020-02-03 02:40:00+00:00,2020-02-04 03:15:00+00:00,40.12524,-70.80081,4.31166666666667,7.1798,NaN,NaN,NaN,TF,wsw,NoN,15%,b,b,>10&<200,152,6,0.33182747,2.18953457,43.2,23.9,1.9,1.925,NaN,NaN,NaN,NaN,NaN,NaN
en649,8',21-22-23',NA',L8,2020-02-03 01:21:50+00:00,2020-02-03 02:40:00+00:00,2020-02-04 03:15:00+00:00,40.12524,-70.80081,4.31166666666667,7.1798,NaN,NaN,NaN,TF,wsw,NoN,15%,b,c,>10&<200,152,6,0.33182747,2.18953457,54.9,26.1,1.9,1.925,NaN,NaN,NaN,NaN,NaN,NaN
en649,8',21-22-23',NA',L8,2020-02-03 01:21:50+00:00,2020-02-03 02:40:00+00:00,2020-02-04 03:15:00+00:00,40.12524,-70.80081,4.31166666666667,7.1798,NaN,NaN,NaN,TF,dil,N,65%,a,a,>0&<200,152,6,0.33182747,2.18953457,31,19.5,1.9,1.925,NaN,NaN,NaN,NaN,NaN,NaN
en649,8',21-22-23',NA',L8,2020-02-03 01:21:50+00:00,2020-02-03 02:40:00+00:00,2020-02-04 03:15:00+00:00,40.12524,-70.80081,4.31166666666667,7.1798,NaN,NaN,NaN,TF,dil,N,65%,a,b,>0&<200,152,6,0.33182747,2.18953457,34.8,25,1.9,1.925,NaN,NaN,NaN,NaN,NaN,NaN
en649,8',21-22-23',NA',L8,2020-02-03 01:21:50+00:00,2020-02-03 02:40:00+00:00,2020-02-04 03:15:00+00:00,40.12524,-70.80081,4.31166666666667,7.1798,NaN,NaN,NaN,TF,dil,N,65%,a,c,>0&<200,152,6,0.33182747,2.18953457,19.3,14.1,1.9,1.925,NaN,NaN,NaN,NaN,NaN,NaN
en649,8',21-22-23',NA',L8,2020-02-03 01:21:50+00:00,2020-02-03 02:40:00+00:00,2020-02-04 03:15:00+00:00,40.12524,-70.80081,4.31166666666667,7.1798,NaN,NaN,NaN,TF,dil,N,65%,b,a,>0&<200,152,6,0.33182747,2.18953457,28.8,19.4,1.9,1.925,NaN,NaN,NaN,NaN,NaN,NaN
en649,8',21-22-23',NA',L8,2020-02-03 01:21:50+00:00,2020-02-03 02:40:00+00:00,2020-02-04 03:15:00+00:00,40.12524,-70.80081,4.31166666666667,7.1798,NaN,NaN,NaN,TF,dil,N,65%,b,b,>0&<200,152,6,0.33182747,2.18953457,32.8,20.6,1.9,1.925,NaN,NaN,NaN,NaN,NaN,NaN
en649,8',21-22-23',NA',L8,2020-02-03 01:21:50+00:00,2020-02-03 02:40:00+00:00,2020-02-04 03:15:00+00:00,40.12524,-70.80081,4.31166666666667,7.1798,NaN,NaN,NaN,TF,dil,N,65%,b,c,>0&<200,152,6,0.33182747,2.18953457,28.6,17.8,1.9,1.925,NaN,NaN,NaN,NaN,NaN,NaN
en649,8',21-22-23',NA',L8,2020-02-03 01:21:50+00:00,2020-02-03 02:40:00+00:00,2020-02-04 03:15:00+00:00,40.12524,-70.80081,4.31166666666667,7.1798,NaN,NaN,NaN,TF,wsw,N,65%,a,a,>0&<200,152,6,0.33182747,2.18953457,137,95.4,1.9,1.925,NaN,NaN,NaN,NaN,NaN,NaN
en649,8',21-22-23',NA',L8,2020-02-03 01:21:50+00:00,2020-02-03 02:40:00+00:00,2020-02-04 03:15:00+00:00,40.12524,-70.80081,4.31166666666667,7.1798,NaN,NaN,NaN,TF,wsw,N,65%,a,b,>0&<200,152,6,0.33182747,2.18953457,132,80.9,1.9,1.925,NaN,NaN,NaN,NaN,NaN,NaN
en649,8',21-22-23',NA',L8,2020-02-03 01:21:50+00:00,2020-02-03 02:40:00+00:00,2020-02-04 03:15:00+00:00,40.12524,-70.80081,4.31166666666667,7.1798,NaN,NaN,NaN,TF,wsw,N,65%,a,c,>0&<200,152,6,0.33182747,2.18953457,138,85.8,1.9,1.925,NaN,NaN,NaN,NaN,NaN,NaN
en649,8',21-22-23',NA',L8,2020-02-03 01:21:50+00:00,2020-02-03 02:40:00+00:00,2020-02-04 03:15:00+00:00,40.12524,-70.80081,4.31166666666667,7.1798,NaN,NaN,NaN,TF,wsw,N,65%,b,a,>0&<200,152,6,0.33182747,2.18953457,NaN,NaN,1.9,1.925,NaN,NaN,NaN,NaN,NaN,NaN
en649,8',21-22-23',NA',L8,2020-02-03 01:21:50+00:00,2020-02-03 02:40:00+00:00,2020-02-04 03:15:00+00:00,40.12524,-70.80081,4.31166666666667,7.1798,NaN,NaN,NaN,TF,wsw,N,65%,b,b,>0&<200,152,6,0.33182747,2.18953457,NaN,NaN,1.9,1.925,NaN,NaN,NaN,NaN,NaN,NaN
en649,8',21-22-23',NA',L8,2020-02-03 01:21:50+00:00,2020-02-03 02:40:00+00:00,2020-02-04 03:15:00+00:00,40.12524,-70.80081,4.31166666666667,7.1798,NaN,NaN,NaN,TF,wsw,N,65%,b,c,>0&<200,152,6,0.33182747,2.18953457,NaN,NaN,1.9,1.925,NaN,NaN,NaN,NaN,NaN,NaN
en649,8',21-22-23',NA',L8,2020-02-03 01:21:50+00:00,2020-02-03 02:40:00+00:00,2020-02-04 03:15:00+00:00,40.12524,-70.80081,4.31166666666667,7.1798,NaN,NaN,NaN,TF,wsw,NoN,65%,a,a,>0&<200,152,6,0.33182747,2.18953457,125,76.1,1.9,1.925,NaN,NaN,NaN,NaN,NaN,NaN
en649,8',21-22-23',NA',L8,2020-02-03 01:21:50+00:00,2020-02-03 02:40:00+00:00,2020-02-04 03:15:00+00:00,40.12524,-70.80081,4.31166666666667,7.1798,NaN,NaN,NaN,TF,wsw,NoN,65%,a,b,>0&<200,152,6,0.33182747,2.18953457,128,79.3,1.9,1.925,NaN,NaN,NaN,NaN,NaN,NaN
en649,8',21-22-23',NA',L8,2020-02-03 01:21:50+00:00,2020-02-03 02:40:00+00:00,2020-02-04 03:15:00+00:00,40.12524,-70.80081,4.31166666666667,7.1798,NaN,NaN,NaN,TF,wsw,NoN,65%,a,c,>0&<200,152,6,0.33182747,2.18953457,133,83.6,1.9,1.925,NaN,NaN,NaN,NaN,NaN,NaN
en649,8',21-22-23',NA',L8,2020-02-03 01:21:50+00:00,2020-02-03 02:40:00+00:00,2020-02-04 03:15:00+00:00,40.12524,-70.80081,4.31166666666667,7.1798,NaN,NaN,NaN,TF,wsw,NoN,65%,b,a,>0&<200,152,6,0.33182747,2.18953457,131,80,1.9,1.925,NaN,NaN,NaN,NaN,NaN,NaN
en649,8',21-22-23',NA',L8,2020-02-03 01:21:50+00:00,2020-02-03 02:40:00+00:00,2020-02-04 03:15:00+00:00,40.12524,-70.80081,4.31166666666667,7.1798,NaN,NaN,NaN,TF,wsw,NoN,65%,b,b,>0&<200,152,6,0.33182747,2.18953457,134,85.5,1.9,1.925,NaN,NaN,NaN,NaN,NaN,NaN
en649,8',21-22-23',NA',L8,2020-02-03 01:21:50+00:00,2020-02-03 02:40:00+00:00,2020-02-04 03:15:00+00:00,40.12524,-70.80081,4.31166666666667,7.1798,NaN,NaN,NaN,TF,wsw,NoN,65%,b,c,>0&<200,152,6,0.33182747,2.18953457,121,81.5,1.9,1.925,NaN,NaN,NaN,NaN,NaN,NaN
en649,8',21-22-23',NA',L8,2020-02-03 01:21:50+00:00,2020-02-03 02:40:00+00:00,2020-02-04 03:15:00+00:00,40.12524,-70.80081,4.31166666666667,7.1798,NaN,NaN,NaN,TF,dil,N,65%,a,a,>10&<200,152,6,0.33182747,2.18953457,10,6.29,1.9,1.925,NaN,NaN,NaN,NaN,NaN,NaN
en649,8',21-22-23',NA',L8,2020-02-03 01:21:50+00:00,2020-02-03 02:40:00+00:00,2020-02-04 03:15:00+00:00,40.12524,-70.80081,4.31166666666667,7.1798,NaN,NaN,NaN,TF,dil,N,65%,a,b,>10&<200,152,6,0.33182747,2.18953457,12.8,7.45,1.9,1.925,NaN,NaN,NaN,NaN,NaN,NaN
en649,8',21-22-23',NA',L8,2020-02-03 01:21:50+00:00,2020-02-03 02:40:00+00:00,2020-02-04 03:15:00+00:00,40.12524,-70.80081,4.31166666666667,7.1798,NaN,NaN,NaN,TF,dil,N,65%,a,c,>10&<200,152,6,0.33182747,2.18953457,9.77,6.15,1.9,1.925,NaN,NaN,NaN,NaN,NaN,NaN
en649,8',21-22-23',NA',L8,2020-02-03 01:21:50+00:00,2020-02-03 02:40:00+00:00,2020-02-04 03:15:00+00:00,40.12524,-70.80081,4.31166666666667,7.1798,NaN,NaN,NaN,TF,dil,N,65%,b,a,>10&<200,152,6,0.33182747,2.18953457,9.07,5.6,1.9,1.925,NaN,NaN,NaN,NaN,NaN,NaN
en649,8',21-22-23',NA',L8,2020-02-03 01:21:50+00:00,2020-02-03 02:40:00+00:00,2020-02-04 03:15:00+00:00,40.12524,-70.80081,4.31166666666667,7.1798,NaN,NaN,NaN,TF,dil,N,65%,b,b,>10&<200,152,6,0.33182747,2.18953457,10.5,6.67,1.9,1.925,NaN,NaN,NaN,NaN,NaN,NaN
en649,8',21-22-23',NA',L8,2020-02-03 01:21:50+00:00,2020-02-03 02:40:00+00:00,2020-02-04 03:15:00+00:00,40.12524,-70.80081,4.31166666666667,7.1798,NaN,NaN,NaN,TF,dil,N,65%,b,c,>10&<200,152,6,0.33182747,2.18953457,8.48,5.57,1.9,1.925,NaN,NaN,NaN,NaN,NaN,NaN
en649,8',21-22-23',NA',L8,2020-02-03 01:21:50+00:00,2020-02-03 02:40:00+00:00,2020-02-04 03:15:00+00:00,40.12524,-70.80081,4.31166666666667,7.1798,NaN,NaN,NaN,TF,wsw,N,65%,a,a,>10&<200,152,6,0.33182747,2.18953457,23.6,14,1.9,1.925,NaN,NaN,NaN,NaN,NaN,NaN
en649,8',21-22-23',NA',L8,2020-02-03 01:21:50+00:00,2020-02-03 02:40:00+00:00,2020-02-04 03:15:00+00:00,40.12524,-70.80081,4.31166666666667,7.1798,NaN,NaN,NaN,TF,wsw,N,65%,a,b,>10&<200,152,6,0.33182747,2.18953457,51.8,27.3,1.9,1.925,NaN,NaN,NaN,NaN,NaN,NaN
en649,8',21-22-23',NA',L8,2020-02-03 01:21:50+00:00,2020-02-03 02:40:00+00:00,2020-02-04 03:15:00+00:00,40.12524,-70.80081,4.31166666666667,7.1798,NaN,NaN,NaN,TF,wsw,N,65%,a,c,>10&<200,152,6,0.33182747,2.18953457,48.5,25,1.9,1.925,NaN,NaN,NaN,NaN,NaN,NaN
en649,8',21-22-23',NA',L8,2020-02-03 01:21:50+00:00,2020-02-03 02:40:00+00:00,2020-02-04 03:15:00+00:00,40.12524,-70.80081,4.31166666666667,7.1798,NaN,NaN,NaN,TF,wsw,N,65%,b,a,>10&<200,152,6,0.33182747,2.18953457,NaN,NaN,1.9,1.925,NaN,NaN,NaN,NaN,NaN,NaN
