cruise,cast,niskin,niskin_other_method,station,date_time_utc_sampling,date_time_utc_start,date_time_utc_end,latitude,longitude,depth,temperature_sampling,incubation_tank,temperature_incubation_avg,temperature_incubation_std,T0_TF,dilution,nutrient_treatment,light_level,replicate_bottle,replicate_chl,filter_size,vol_filtered,vol_extracted,Fs,r,fo,fa,blank,blank_acid,fo_blank,fa_blank,fo_fa,chl,phaeo,iode_quality_flag,nearest_station,distance
en655,1',19-20-21',NA,L1,NaN,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,N,15%,b,c,>10&<200,152,6,0.837516556,2.152385698,10.5,5.38,0.7545,0.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en655,1',19-20-21',NA,L1,NaN,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,dil,N,65%,a,a,>0&<200,152,6,0.837516556,2.152385698,8,4.89,0.7545,0.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en655,1',19-20-21',NA,L1,NaN,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,dil,N,65%,a,b,>0&<200,152,6,0.837516556,2.152385698,7.18,4.44,0.7545,0.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en655,1',19-20-21',NA,L1,NaN,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,dil,N,65%,a,c,>0&<200,152,6,0.837516556,2.152385698,7.75,4.64,0.7545,0.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en655,1',19-20-21',NA,L1,NaN,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,dil,N,65%,b,a,>0&<200,152,6,0.837516556,2.152385698,6.9,4.46,0.7545,0.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en655,1',19-20-21',NA,L1,NaN,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,dil,N,65%,b,b,>0&<200,152,6,0.837516556,2.152385698,7.03,4.69,0.7545,0.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en655,1',19-20-21',NA,L1,NaN,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,dil,N,65%,b,c,>0&<200,152,6,0.837516556,2.152385698,7.52,4.67,0.7545,0.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en655,1',19-20-21',NA,L1,NaN,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,NoN,65%,a,a,>0&<200,152,6,0.837516556,2.152385698,25.8,16.3,0.7545,0.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en655,1',19-20-21',NA,L1,NaN,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,NoN,65%,a,b,>0&<200,152,6,0.837516556,2.152385698,29.6,17,0.7545,0.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en655,1',19-20-21',NA,L1,NaN,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,NoN,65%,a,c,>0&<200,152,6,0.837516556,2.152385698,27.5,16.9,0.7545,0.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
