cruise,cast,niskin,niskin_second_cast,station,date_time_utc_sampling,date_time_utc_start,date_time_utc_end,latitude,longitude,depth,temperature_sampling,incubation_tank,temperature_incubation_avg,temperature_incubation_std,T0_TF,dilution,nutrient_treatment,light_level,replicate_bottle,replicate_chl,filter_size,vol_filtered,vol_extracted,Fs,r,fo,fa,blank,blank_acid,fo_blank,fa_blank,fo_fa,chl,phaeo,iode_quality_flag
en687,5',22-23-24',NA,L4,NaN,2022-07-30 13:05:00+00:00,2022-07-31 13:25:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,N,65%,b,a,>0&<200,152,6,0.776503022,2.22867365,52.5,28.2,1.05,1.035,NaN,NaN,NaN,NaN,NaN,NaN
en687,5',22-23-24',NA,L4,NaN,2022-07-30 13:05:00+00:00,2022-07-31 13:25:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,N,65%,b,b,>0&<200,152,6,0.776503022,2.22867365,49.4,28,1.05,1.035,NaN,NaN,NaN,NaN,NaN,NaN
en687,5',22-23-24',NA,L4,NaN,2022-07-30 13:05:00+00:00,2022-07-31 13:25:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,N,65%,b,c,>0&<200,152,6,0.776503022,2.22867365,50.5,28.8,1.05,1.035,NaN,NaN,NaN,NaN,NaN,NaN
en687,5',22-23-24',NA,L4,NaN,2022-07-30 13:05:00+00:00,2022-07-31 13:25:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,N,65%,c,a,>0&<200,152,6,0.776503022,2.22867365,51.8,28.4,1.05,1.035,NaN,NaN,NaN,NaN,NaN,NaN
en687,5',22-23-24',NA,L4,NaN,2022-07-30 13:05:00+00:00,2022-07-31 13:25:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,N,65%,c,b,>0&<200,152,6,0.776503022,2.22867365,43.1,21.1,1.05,1.035,NaN,NaN,NaN,NaN,NaN,NaN
en687,5',22-23-24',NA,L4,NaN,2022-07-30 13:05:00+00:00,2022-07-31 13:25:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,N,65%,c,c,>0&<200,152,6,0.776503022,2.22867365,48.1,26.6,1.05,1.035,NaN,NaN,NaN,NaN,NaN,NaN
en687,7',10-11',NA,L10,NaN,2022-07-31 08:05:00+00:00,2022-08-01 08:10:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,T0,dil,NA,NA,NA,a,>0&<200,152,6,0.776503022,2.22867365,21.8,12.2,1.045,1.035,NaN,NaN,NaN,NaN,NaN,NaN
en687,7',10-11',NA,L10,NaN,2022-07-31 08:05:00+00:00,2022-08-01 08:10:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,T0,dil,NA,NA,NA,b,>0&<200,152,6,0.776503022,2.22867365,18.2,12,1.045,1.035,NaN,NaN,NaN,NaN,NaN,NaN
en687,7',10-11',NA,L10,NaN,2022-07-31 08:05:00+00:00,2022-08-01 08:10:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,T0,dil,NA,NA,NA,c,>0&<200,152,6,0.776503022,2.22867365,20.7,12.5,1.045,1.035,NaN,NaN,NaN,NaN,NaN,NaN
en687,7',10-11',NA,L10,NaN,2022-07-31 08:05:00+00:00,2022-08-01 08:10:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,T0,dil,NA,NA,NA,a,>10&<200,152,6,0.776503022,2.22867365,2.84,2,1.045,1.035,NaN,NaN,NaN,NaN,NaN,NaN
en687,7',10-11',NA,L10,NaN,2022-07-31 08:05:00+00:00,2022-08-01 08:10:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,T0,dil,NA,NA,NA,b,>10&<200,152,6,0.776503022,2.22867365,2.66,1.84,1.045,1.035,NaN,NaN,NaN,NaN,NaN,NaN
en687,7',10-11',NA,L10,NaN,2022-07-31 08:05:00+00:00,2022-08-01 08:10:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,T0,dil,NA,NA,NA,c,>10&<200,152,6,0.776503022,2.22867365,2.55,1.83,1.045,1.035,NaN,NaN,NaN,NaN,NaN,NaN
en687,7',10-11',NA,L10,NaN,2022-07-31 08:05:00+00:00,2022-08-01 08:10:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,T0,wsw,NA,NA,NA,a,>0&<200,152,6,0.776503022,2.22867365,118,69.32,1.045,1.035,NaN,NaN,NaN,NaN,NaN,NaN
en687,7',10-11',NA,L10,NaN,2022-07-31 08:05:00+00:00,2022-08-01 08:10:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,T0,wsw,NA,NA,NA,b,>0&<200,152,6,0.776503022,2.22867365,116,68.8,1.045,1.035,NaN,NaN,NaN,NaN,NaN,NaN
en687,7',10-11',NA,L10,NaN,2022-07-31 08:05:00+00:00,2022-08-01 08:10:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,T0,wsw,NA,NA,NA,c,>0&<200,152,6,0.776503022,2.22867365,115,69.4,1.045,1.035,NaN,NaN,NaN,NaN,NaN,NaN
en687,7',10-11',NA,L10,NaN,2022-07-31 08:05:00+00:00,2022-08-01 08:10:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,T0,wsw,NA,NA,NA,a,>10&<200,152,6,0.776503022,2.22867365,10.7,6.36,1.045,1.035,NaN,NaN,NaN,NaN,NaN,NaN
en687,7',10-11',NA,L10,NaN,2022-07-31 08:05:00+00:00,2022-08-01 08:10:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,T0,wsw,NA,NA,NA,b,>10&<200,152,6,0.776503022,2.22867365,10.4,6.2,1.045,1.035,NaN,NaN,NaN,NaN,NaN,NaN
en687,7',10-11',NA,L10,NaN,2022-07-31 08:05:00+00:00,2022-08-01 08:10:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,T0,wsw,NA,NA,NA,c,>10&<200,152,6,0.776503022,2.22867365,10.1,6.06,1.045,1.035,NaN,NaN,NaN,NaN,NaN,NaN
en687,7',10-11',NA,L10,NaN,2022-07-31 08:05:00+00:00,2022-08-01 08:10:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,dil,N,10%,a,a,>0&<200,152,6,0.776503022,2.22867365,23.4,16.2,1.06,1.06,NaN,NaN,NaN,NaN,NaN,NaN
en687,7',10-11',NA,L10,NaN,2022-07-31 08:05:00+00:00,2022-08-01 08:10:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,dil,N,10%,a,b,>0&<200,152,6,0.776503022,2.22867365,25.5,14.5,1.06,1.06,NaN,NaN,NaN,NaN,NaN,NaN
en687,7',10-11',NA,L10,NaN,2022-07-31 08:05:00+00:00,2022-08-01 08:10:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,dil,N,10%,a,c,>0&<200,152,6,0.776503022,2.22867365,21.2,13.8,1.06,1.06,NaN,NaN,NaN,NaN,NaN,NaN
en687,7',10-11',NA,L10,NaN,2022-07-31 08:05:00+00:00,2022-08-01 08:10:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,dil,N,10%,b,a,>0&<200,152,6,0.776503022,2.22867365,26.7,15.1,1.06,1.06,NaN,NaN,NaN,NaN,NaN,NaN
en687,7',10-11',NA,L10,NaN,2022-07-31 08:05:00+00:00,2022-08-01 08:10:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,dil,N,10%,b,b,>0&<200,152,6,0.776503022,2.22867365,27.5,15.4,1.06,1.06,NaN,NaN,NaN,NaN,NaN,NaN
en687,7',10-11',NA,L10,NaN,2022-07-31 08:05:00+00:00,2022-08-01 08:10:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,dil,N,10%,b,c,>0&<200,152,6,0.776503022,2.22867365,26,14.5,1.06,1.06,NaN,NaN,NaN,NaN,NaN,NaN
en687,7',10-11',NA,L10,NaN,2022-07-31 08:05:00+00:00,2022-08-01 08:10:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,dil,N,10%,c,a,>0&<200,152,6,0.776503022,2.22867365,26.6,15.6,1.06,1.06,NaN,NaN,NaN,NaN,NaN,NaN
en687,7',10-11',NA,L10,NaN,2022-07-31 08:05:00+00:00,2022-08-01 08:10:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,dil,N,10%,c,b,>0&<200,152,6,0.776503022,2.22867365,27.8,16.4,1.06,1.06,NaN,NaN,NaN,NaN,NaN,NaN
en687,7',10-11',NA,L10,NaN,2022-07-31 08:05:00+00:00,2022-08-01 08:10:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,dil,N,10%,c,c,>0&<200,152,6,0.776503022,2.22867365,28,16,1.06,1.06,NaN,NaN,NaN,NaN,NaN,NaN
en687,7',10-11',NA,L10,NaN,2022-07-31 08:05:00+00:00,2022-08-01 08:10:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,NoN,10%,a,a,>0&<200,72,6,0.776503022,2.22867365,95.6,62,1.06,1.06,NaN,NaN,NaN,NaN,NaN,NaN
en687,7',10-11',NA,L10,NaN,2022-07-31 08:05:00+00:00,2022-08-01 08:10:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,NoN,10%,a,b,>0&<200,152,6,0.776503022,2.22867365,106,61.2,1.06,1.06,NaN,NaN,NaN,NaN,NaN,NaN
en687,7',10-11',NA,L10,NaN,2022-07-31 08:05:00+00:00,2022-08-01 08:10:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,NoN,10%,a,c,>0&<200,152,6,0.776503022,2.22867365,120,70,1.06,1.06,NaN,NaN,NaN,NaN,NaN,NaN
en687,7',10-11',NA,L10,NaN,2022-07-31 08:05:00+00:00,2022-08-01 08:10:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,NoN,10%,b,a,>0&<200,152,6,0.776503022,2.22867365,112,66.5,1.06,1.06,NaN,NaN,NaN,NaN,NaN,NaN
en687,7',10-11',NA,L10,NaN,2022-07-31 08:05:00+00:00,2022-08-01 08:10:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,NoN,10%,b,b,>0&<200,152,6,0.776503022,2.22867365,112,61.2,1.06,1.06,NaN,NaN,NaN,NaN,NaN,NaN
en687,7',10-11',NA,L10,NaN,2022-07-31 08:05:00+00:00,2022-08-01 08:10:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,NoN,10%,b,c,>0&<200,152,6,0.776503022,2.22867365,106,59.8,1.06,1.06,NaN,NaN,NaN,NaN,NaN,NaN
en687,7',10-11',NA,L10,NaN,2022-07-31 08:05:00+00:00,2022-08-01 08:10:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,N,10%,a,a,>0&<200,152,6,0.776503022,2.22867365,141,82.1,1.06,1.06,NaN,NaN,NaN,NaN,NaN,NaN
en687,7',10-11',NA,L10,NaN,2022-07-31 08:05:00+00:00,2022-08-01 08:10:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,N,10%,a,b,>0&<200,152,6,0.776503022,2.22867365,143,75,1.06,1.06,NaN,NaN,NaN,NaN,NaN,NaN
en687,7',10-11',NA,L10,NaN,2022-07-31 08:05:00+00:00,2022-08-01 08:10:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,N,10%,a,c,>0&<200,152,6,0.776503022,2.22867365,132,77.9,1.06,1.06,NaN,NaN,NaN,NaN,NaN,NaN
en687,7',10-11',NA,L10,NaN,2022-07-31 08:05:00+00:00,2022-08-01 08:10:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,N,10%,b,a,>0&<200,152,6,0.776503022,2.22867365,116,74.9,1.06,1.06,NaN,NaN,NaN,NaN,NaN,NaN
en687,7',10-11',NA,L10,NaN,2022-07-31 08:05:00+00:00,2022-08-01 08:10:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,N,10%,b,b,>0&<200,152,6,0.776503022,2.22867365,130,74.7,1.06,1.06,NaN,NaN,NaN,NaN,NaN,NaN
en687,7',10-11',NA,L10,NaN,2022-07-31 08:05:00+00:00,2022-08-01 08:10:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,N,10%,b,c,>0&<200,152,6,0.776503022,2.22867365,135,74.9,1.06,1.06,NaN,NaN,NaN,NaN,NaN,NaN
en687,7',10-11',NA,L10,NaN,2022-07-31 08:05:00+00:00,2022-08-01 08:10:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,N,10%,c,a,>0&<200,152,6,0.776503022,2.22867365,138,88.4,1.06,1.06,NaN,NaN,NaN,NaN,NaN,NaN
en687,7',10-11',NA,L10,NaN,2022-07-31 08:05:00+00:00,2022-08-01 08:10:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,N,10%,c,b,>0&<200,152,6,0.776503022,2.22867365,137,80.7,1.06,1.06,NaN,NaN,NaN,NaN,NaN,NaN
en687,7',10-11',NA,L10,NaN,2022-07-31 08:05:00+00:00,2022-08-01 08:10:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,N,10%,c,c,>0&<200,152,6,0.776503022,2.22867365,137,79.1,1.06,1.06,NaN,NaN,NaN,NaN,NaN,NaN
en687,7',21-22',NA,L10,NaN,2022-07-31 08:05:00+00:00,2022-08-01 08:10:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,T0,dil,NA,NA,NA,a,>0&<200,152,6,0.776503022,2.22867365,3.43,2.648,1.045,1.035,NaN,NaN,NaN,NaN,NaN,NaN
en687,7',21-22',NA,L10,NaN,2022-07-31 08:05:00+00:00,2022-08-01 08:10:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,T0,dil,NA,NA,NA,b,>0&<200,152,6,0.776503022,2.22867365,3.3,2.29,1.045,1.035,NaN,NaN,NaN,NaN,NaN,NaN
en687,7',21-22',NA,L10,NaN,2022-07-31 08:05:00+00:00,2022-08-01 08:10:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,T0,dil,NA,NA,NA,c,>0&<200,152,6,0.776503022,2.22867365,3.32,2.24,1.045,1.035,NaN,NaN,NaN,NaN,NaN,NaN
en687,7',21-22',NA,L10,NaN,2022-07-31 08:05:00+00:00,2022-08-01 08:10:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,T0,dil,NA,NA,NA,a,>10&<200,152,6,0.776503022,2.22867365,1.54,1.3,1.045,1.035,NaN,NaN,NaN,NaN,NaN,NaN
en687,7',21-22',NA,L10,NaN,2022-07-31 08:05:00+00:00,2022-08-01 08:10:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,T0,dil,NA,NA,NA,b,>10&<200,152,6,0.776503022,2.22867365,1.6,1.26,1.045,1.035,NaN,NaN,NaN,NaN,NaN,NaN
en687,7',21-22',NA,L10,NaN,2022-07-31 08:05:00+00:00,2022-08-01 08:10:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,T0,dil,NA,NA,NA,c,>10&<200,152,6,0.776503022,2.22867365,1.5,1.27,1.045,1.035,NaN,NaN,NaN,NaN,NaN,NaN
en687,7',21-22',NA,L10,NaN,2022-07-31 08:05:00+00:00,2022-08-01 08:10:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,T0,wsw,NA,NA,NA,a,>0&<200,152,6,0.776503022,2.22867365,7.45,4.85,1.045,1.035,NaN,NaN,NaN,NaN,NaN,NaN
en687,7',21-22',NA,L10,NaN,2022-07-31 08:05:00+00:00,2022-08-01 08:10:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,T0,wsw,NA,NA,NA,b,>0&<200,152,6,0.776503022,2.22867365,7.1,4.57,1.045,1.035,NaN,NaN,NaN,NaN,NaN,NaN
en687,7',21-22',NA,L10,NaN,2022-07-31 08:05:00+00:00,2022-08-01 08:10:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,T0,wsw,NA,NA,NA,c,>0&<200,152,6,0.776503022,2.22867365,7.53,4.92,1.045,1.035,NaN,NaN,NaN,NaN,NaN,NaN
en687,7',21-22',NA,L10,NaN,2022-07-31 08:05:00+00:00,2022-08-01 08:10:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,T0,wsw,NA,NA,NA,a,>10&<200,152,6,0.776503022,2.22867365,2.18,1.64,1.045,1.035,NaN,NaN,NaN,NaN,NaN,NaN
en687,7',21-22',NA,L10,NaN,2022-07-31 08:05:00+00:00,2022-08-01 08:10:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,T0,wsw,NA,NA,NA,b,>10&<200,152,6,0.776503022,2.22867365,2.13,1.57,1.045,1.035,NaN,NaN,NaN,NaN,NaN,NaN
en687,7',21-22',NA,L10,NaN,2022-07-31 08:05:00+00:00,2022-08-01 08:10:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,T0,wsw,NA,NA,NA,c,>10&<200,152,6,0.776503022,2.22867365,2,1.54,1.045,1.035,NaN,NaN,NaN,NaN,NaN,NaN
en687,7',21-22',NA,L10,NaN,2022-07-31 08:05:00+00:00,2022-08-01 08:10:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,dil,N,65%,a,a,>0&<200,152,6,0.776503022,2.22867365,8.14,5.04,1.06,1.06,NaN,NaN,NaN,NaN,NaN,NaN
en687,7',21-22',NA,L10,NaN,2022-07-31 08:05:00+00:00,2022-08-01 08:10:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,dil,N,65%,a,b,>0&<200,152,6,0.776503022,2.22867365,8.09,5,1.06,1.06,NaN,NaN,NaN,NaN,NaN,NaN
en687,7',21-22',NA,L10,NaN,2022-07-31 08:05:00+00:00,2022-08-01 08:10:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,dil,N,65%,a,c,>0&<200,152,6,0.776503022,2.22867365,7.87,4.8,1.06,1.06,NaN,NaN,NaN,NaN,NaN,NaN
en687,7',21-22',NA,L10,NaN,2022-07-31 08:05:00+00:00,2022-08-01 08:10:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,dil,N,65%,b,a,>0&<200,122,6,0.776503022,2.22867365,7.61,4.26,1.06,1.06,NaN,NaN,NaN,NaN,NaN,NaN
en687,7',21-22',NA,L10,NaN,2022-07-31 08:05:00+00:00,2022-08-01 08:10:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,dil,N,65%,b,b,>0&<200,152,6,0.776503022,2.22867365,7.9,4.88,1.06,1.06,NaN,NaN,NaN,NaN,NaN,NaN
en687,7',21-22',NA,L10,NaN,2022-07-31 08:05:00+00:00,2022-08-01 08:10:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,dil,N,65%,b,c,>0&<200,152,6,0.776503022,2.22867365,7.57,4.82,1.06,1.06,NaN,NaN,NaN,NaN,NaN,NaN
en687,7',21-22',NA,L10,NaN,2022-07-31 08:05:00+00:00,2022-08-01 08:10:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,dil,N,65%,c,a,>0&<200,152,6,0.776503022,2.22867365,8.69,5.41,1.06,1.06,NaN,NaN,NaN,NaN,NaN,NaN
en687,7',21-22',NA,L10,NaN,2022-07-31 08:05:00+00:00,2022-08-01 08:10:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,dil,N,65%,c,b,>0&<200,152,6,0.776503022,2.22867365,7.85,4.95,1.06,1.06,NaN,NaN,NaN,NaN,NaN,NaN
en687,7',21-22',NA,L10,NaN,2022-07-31 08:05:00+00:00,2022-08-01 08:10:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,dil,N,65%,c,c,>0&<200,152,6,0.776503022,2.22867365,8.35,4.9,1.06,1.06,NaN,NaN,NaN,NaN,NaN,NaN
en687,7',21-22',NA,L10,NaN,2022-07-31 08:05:00+00:00,2022-08-01 08:10:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,NoN,65%,a,a,>0&<200,72,6,0.776503022,2.22867365,17.2,10.4,1.06,1.06,NaN,NaN,NaN,NaN,NaN,NaN
en687,7',21-22',NA,L10,NaN,2022-07-31 08:05:00+00:00,2022-08-01 08:10:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,NoN,65%,a,b,>0&<200,152,6,0.776503022,2.22867365,19.3,9.67,1.06,1.06,NaN,NaN,NaN,NaN,NaN,NaN
en687,7',21-22',NA,L10,NaN,2022-07-31 08:05:00+00:00,2022-08-01 08:10:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,NoN,65%,a,c,>0&<200,152,6,0.776503022,2.22867365,18,11.3,1.06,1.06,NaN,NaN,NaN,NaN,NaN,NaN
en687,7',21-22',NA,L10,NaN,2022-07-31 08:05:00+00:00,2022-08-01 08:10:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,NoN,65%,b,a,>0&<200,152,6,0.776503022,2.22867365,14.1,8,1.06,1.06,NaN,NaN,NaN,NaN,NaN,NaN
en687,7',21-22',NA,L10,NaN,2022-07-31 08:05:00+00:00,2022-08-01 08:10:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,NoN,65%,b,b,>0&<200,152,6,0.776503022,2.22867365,14.5,8.08,1.06,1.06,NaN,NaN,NaN,NaN,NaN,NaN
en687,7',21-22',NA,L10,NaN,2022-07-31 08:05:00+00:00,2022-08-01 08:10:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,NoN,65%,b,c,>0&<200,152,6,0.776503022,2.22867365,13.7,8.52,1.06,1.06,NaN,NaN,NaN,NaN,NaN,NaN
en687,7',21-22',NA,L10,NaN,2022-07-31 08:05:00+00:00,2022-08-01 08:10:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,N,65%,a,a,>0&<200,152,6,0.776503022,2.22867365,22,13.3,1.06,1.06,NaN,NaN,NaN,NaN,NaN,NaN
en687,7',21-22',NA,L10,NaN,2022-07-31 08:05:00+00:00,2022-08-01 08:10:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,N,65%,a,b,>0&<200,152,6,0.776503022,2.22867365,22.3,13.8,1.06,1.06,NaN,NaN,NaN,NaN,NaN,NaN
en687,7',21-22',NA,L10,NaN,2022-07-31 08:05:00+00:00,2022-08-01 08:10:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,N,65%,a,c,>0&<200,152,6,0.776503022,2.22867365,22.3,13.1,1.06,1.06,NaN,NaN,NaN,NaN,NaN,NaN
en687,7',21-22',NA,L10,NaN,2022-07-31 08:05:00+00:00,2022-08-01 08:10:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,N,65%,b,a,>0&<200,152,6,0.776503022,2.22867365,22.3,13.2,1.06,1.06,NaN,NaN,NaN,NaN,NaN,NaN
en687,7',21-22',NA,L10,NaN,2022-07-31 08:05:00+00:00,2022-08-01 08:10:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,N,65%,b,b,>0&<200,152,6,0.776503022,2.22867365,22.4,13.8,1.06,1.06,NaN,NaN,NaN,NaN,NaN,NaN
en687,7',21-22',NA,L10,NaN,2022-07-31 08:05:00+00:00,2022-08-01 08:10:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,N,65%,b,c,>0&<200,152,6,0.776503022,2.22867365,23.1,13.8,1.06,1.06,NaN,NaN,NaN,NaN,NaN,NaN
en687,7',21-22',NA,L10,NaN,2022-07-31 08:05:00+00:00,2022-08-01 08:10:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,N,65%,c,a,>0&<200,152,6,0.776503022,2.22867365,21.7,11.8,1.06,1.06,NaN,NaN,NaN,NaN,NaN,NaN
en687,7',21-22',NA,L10,NaN,2022-07-31 08:05:00+00:00,2022-08-01 08:10:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,N,65%,c,b,>0&<200,152,6,0.776503022,2.22867365,20.4,12,1.06,1.06,NaN,NaN,NaN,NaN,NaN,NaN
en687,7',21-22',NA,L10,NaN,2022-07-31 08:05:00+00:00,2022-08-01 08:10:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,N,65%,c,c,>0&<200,152,6,0.776503022,2.22867365,21,12,1.06,1.06,NaN,NaN,NaN,NaN,NaN,NaN
en687,10',16-17',NA,L11,NaN,2022-07-31 17:30:00+00:00,2022-08-01 17:40:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,T0,dil,NA,NA,NA,a,>0&<200,152,6,0.776503022,2.22867365,6.35,4.76,1.05,1.025,NaN,NaN,NaN,NaN,NaN,NaN
en687,10',16-17',NA,L11,NaN,2022-07-31 17:30:00+00:00,2022-08-01 17:40:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,T0,dil,NA,NA,NA,b,>0&<200,152,6,0.776503022,2.22867365,6.88,4.86,1.05,1.025,NaN,NaN,NaN,NaN,NaN,NaN
en687,10',16-17',NA,L11,NaN,2022-07-31 17:30:00+00:00,2022-08-01 17:40:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,T0,dil,NA,NA,NA,c,>0&<200,152,6,0.776503022,2.22867365,6.46,4.7,1.05,1.025,NaN,NaN,NaN,NaN,NaN,NaN
en687,10',16-17',NA,L11,NaN,2022-07-31 17:30:00+00:00,2022-08-01 17:40:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,T0,dil,NA,NA,NA,a,>10&<200,152,6,0.776503022,2.22867365,1.67,1.45,1.05,1.025,NaN,NaN,NaN,NaN,NaN,NaN
en687,10',16-17',NA,L11,NaN,2022-07-31 17:30:00+00:00,2022-08-01 17:40:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,T0,dil,NA,NA,NA,b,>10&<200,152,6,0.776503022,2.22867365,1.76,1.58,1.05,1.025,NaN,NaN,NaN,NaN,NaN,NaN
en687,10',16-17',NA,L11,NaN,2022-07-31 17:30:00+00:00,2022-08-01 17:40:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,T0,dil,NA,NA,NA,c,>10&<200,152,6,0.776503022,2.22867365,1.76,1.51,1.05,1.025,NaN,NaN,NaN,NaN,NaN,NaN
en687,10',16-17',NA,L11,NaN,2022-07-31 17:30:00+00:00,2022-08-01 17:40:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,T0,wsw,NA,NA,NA,a,>0&<200,152,6,0.776503022,2.22867365,28,18.4,1.05,1.025,NaN,NaN,NaN,NaN,NaN,NaN
en687,10',16-17',NA,L11,NaN,2022-07-31 17:30:00+00:00,2022-08-01 17:40:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,T0,wsw,NA,NA,NA,b,>0&<200,152,6,0.776503022,2.22867365,29.1,18.7,1.05,1.025,NaN,NaN,NaN,NaN,NaN,NaN
